Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag0,Temp_lag1,Temp_lag2,Temp_lag3,Temp_lag4,Temp_lag5,Temp_lag6,Temp_lag7,pH_lag0,pH_lag1,pH_lag2,pH_lag3,pH_lag4,pH_lag5,pH_lag6,pH_lag7,DO_lag0,DO_lag1,DO_lag2,DO_lag3,DO_lag4,DO_lag5,DO_lag6,DO_lag7,TN_lag0,TN_lag1,TN_lag2,TN_lag3,TN_lag4,TN_lag5,TN_lag6,TN_lag7,TP_lag0,TP_lag1,TP_lag2,TP_lag3,TP_lag4,TP_lag5,TP_lag6,TP_lag7,Turbidity_lag0,Turbidity_lag1,Turbidity_lag2,Turbidity_lag3,Turbidity_lag4,Turbidity_lag5,Turbidity_lag6,Turbidity_lag7,EC_lag0,EC_lag1,EC_lag2,EC_lag3,EC_lag4,EC_lag5,EC_lag6,EC_lag7,CODMn_lag0,CODMn_lag1,CODMn_lag2,CODMn_lag3,CODMn_lag4,CODMn_lag5,CODMn_lag6,CODMn_lag7,NH3N_lag0,NH3N_lag1,NH3N_lag2,NH3N_lag3,NH3N_lag4,NH3N_lag5,NH3N_lag6,NH3N_lag7,y
兰山嘴,2021-12-09,30177825.0,11.675,8.625,11.975,0.9625,0.023,76.425,399.675,2.7225,0.036,11.675,11.5,12.25,10.9,10.66666667,11.3,13.025,13.575,8.625,8.655,8.76,7.7,7.573333333,7.61,8.2375,8.045,11.975,12.3825,12.615,10.63,10.51,10.465,10.7325,10.8775,0.9625,1.0,1.05,0.65,0.693333333,0.8175,1.435,1.2775,0.023,0.02425,0.0235,0.03,0.017666667,0.0205,0.036,0.01,76.425,75.3,25.75,85.4,84.13333333,110.225,127.9,41.775,399.675,407.65,395.6,325.2,328.3666667,329.325,407.825,424.775,2.7225,2.8025,2.56,4.38,3.44,3.3425,4.995,3.37,0.036,0.03325,0.027,0.025,0.025,0.025,0.025,0.025,17.222617974249463
兰山嘴,2021-12-10,6291665.0,12.8,8.75,11.555,1.06,0.0235,15.8,434.1,2.715,0.044,12.8,11.675,11.5,12.25,10.9,10.66666667,11.3,13.025,8.75,8.625,8.655,8.76,7.7,7.573333333,7.61,8.2375,11.555,11.975,12.3825,12.615,10.63,10.51,10.465,10.7325,1.06,0.9625,1.0,1.05,0.65,0.693333333,0.8175,1.435,0.0235,0.023,0.02425,0.0235,0.03,0.017666667,0.0205,0.036,15.8,76.425,75.3,25.75,85.4,84.13333333,110.225,127.9,434.1,399.675,407.65,395.6,325.2,328.3666667,329.325,407.825,2.715,2.7225,2.8025,2.56,4.38,3.44,3.3425,4.995,0.044,0.036,0.03325,0.027,0.025,0.025,0.025,0.025,15.654736458470982
兰山嘴,2021-12-14,8885077.5,10.725,8.525,11.6775,1.6925,0.05225,33.825,443.625,6.6625,0.025,10.725,12.8,11.675,11.5,12.25,10.9,10.66666667,11.3,8.525,8.75,8.625,8.655,8.76,7.7,7.573333333,7.61,11.6775,11.555,11.975,12.3825,12.615,10.63,10.51,10.465,1.6925,1.06,0.9625,1.0,1.05,0.65,0.693333333,0.8175,0.05225,0.0235,0.023,0.02425,0.0235,0.03,0.017666667,0.0205,33.825,15.8,76.425,75.3,25.75,85.4,84.13333333,110.225,443.625,434.1,399.675,407.65,395.6,325.2,328.3666667,329.325,6.6625,2.715,2.7225,2.8025,2.56,4.38,3.44,3.3425,0.025,0.044,0.036,0.03325,0.027,0.025,0.025,0.025,15.999883854647223
兰山嘴,2021-12-15,22725150.0,10.6,8.295,11.205,2.23,0.1025,48.5,442.25,9.12,0.025,10.6,10.725,12.8,11.675,11.5,12.25,10.9,10.66666667,8.295,8.525,8.75,8.625,8.655,8.76,7.7,7.573333333,11.205,11.6775,11.555,11.975,12.3825,12.615,10.63,10.51,2.23,1.6925,1.06,0.9625,1.0,1.05,0.65,0.693333333,0.1025,0.05225,0.0235,0.023,0.02425,0.0235,0.03,0.017666667,48.5,33.825,15.8,76.425,75.3,25.75,85.4,84.13333333,442.25,443.625,434.1,399.675,407.65,395.6,325.2,328.3666667,9.12,6.6625,2.715,2.7225,2.8025,2.56,4.38,3.44,0.025,0.025,0.044,0.036,0.03325,0.027,0.025,0.025,16.938982842670207
兰山嘴,2021-12-22,2374621.333,10.56666667,8.576666667,12.86666667,1.146666667,0.031,6.0,438.7666667,5.533333333,0.025,10.56666667,10.6,10.725,12.8,11.675,11.5,12.25,10.9,8.576666667,8.295,8.525,8.75,8.625,8.655,8.76,7.7,12.86666667,11.205,11.6775,11.555,11.975,12.3825,12.615,10.63,1.146666667,2.23,1.6925,1.06,0.9625,1.0,1.05,0.65,0.031,0.1025,0.05225,0.0235,0.023,0.02425,0.0235,0.03,6.0,48.5,33.825,15.8,76.425,75.3,25.75,85.4,438.7666667,442.25,443.625,434.1,399.675,407.65,395.6,325.2,5.533333333,9.12,6.6625,2.715,2.7225,2.8025,2.56,4.38,0.025,0.025,0.025,0.044,0.036,0.03325,0.027,0.025,14.680348965122016
兰山嘴,2021-12-23,1113037.6,10.66,8.052,11.824,1.42,0.0318,13.66,458.82,5.39,0.0258,10.66,10.56666667,10.6,10.725,12.8,11.675,11.5,12.25,8.052,8.576666667,8.295,8.525,8.75,8.625,8.655,8.76,11.824,12.86666667,11.205,11.6775,11.555,11.975,12.3825,12.615,1.42,1.146666667,2.23,1.6925,1.06,0.9625,1.0,1.05,0.0318,0.031,0.1025,0.05225,0.0235,0.023,0.02425,0.0235,13.66,6.0,48.5,33.825,15.8,76.425,75.3,25.75,458.82,438.7666667,442.25,443.625,434.1,399.675,407.65,395.6,5.39,5.533333333,9.12,6.6625,2.715,2.7225,2.8025,2.56,0.0258,0.025,0.025,0.025,0.044,0.036,0.03325,0.027,13.922604310698537
兰山嘴,2021-12-24,315460.0,10.7,7.895,11.475,1.63,0.036,13.2,473.5,4.96,0.0335,10.7,10.66,10.56666667,10.6,10.725,12.8,11.675,11.5,7.895,8.052,8.576666667,8.295,8.525,8.75,8.625,8.655,11.475,11.824,12.86666667,11.205,11.6775,11.555,11.975,12.3825,1.63,1.42,1.146666667,2.23,1.6925,1.06,0.9625,1.0,0.036,0.0318,0.031,0.1025,0.05225,0.0235,0.023,0.02425,13.2,13.66,6.0,48.5,33.825,15.8,76.425,75.3,473.5,458.82,438.7666667,442.25,443.625,434.1,399.675,407.65,4.96,5.39,5.533333333,9.12,6.6625,2.715,2.7225,2.8025,0.0335,0.0258,0.025,0.025,0.025,0.044,0.036,0.03325,12.661790340010446
兰山嘴,2021-12-27,5794070.0,5.6,7.76,12.22,1.935,0.091,64.7,501.1,5.8,0.136,5.6,10.7,10.66,10.56666667,10.6,10.725,12.8,11.675,7.76,7.895,8.052,8.576666667,8.295,8.525,8.75,8.625,12.22,11.475,11.824,12.86666667,11.205,11.6775,11.555,11.975,1.935,1.63,1.42,1.146666667,2.23,1.6925,1.06,0.9625,0.091,0.036,0.0318,0.031,0.1025,0.05225,0.0235,0.023,64.7,13.2,13.66,6.0,48.5,33.825,15.8,76.425,501.1,473.5,458.82,438.7666667,442.25,443.625,434.1,399.675,5.8,4.96,5.39,5.533333333,9.12,6.6625,2.715,2.7225,0.136,0.0335,0.0258,0.025,0.025,0.025,0.044,0.036,15.572345711292272
兰山嘴,2021-12-28,6570530.0,5.175,7.795,12.115,1.9875,0.0835,52.2,503.15,5.3625,0.80875,5.175,5.6,10.7,10.66,10.56666667,10.6,10.725,12.8,7.795,7.76,7.895,8.052,8.576666667,8.295,8.525,8.75,12.115,12.22,11.475,11.824,12.86666667,11.205,11.6775,11.555,1.9875,1.935,1.63,1.42,1.146666667,2.23,1.6925,1.06,0.0835,0.091,0.036,0.0318,0.031,0.1025,0.05225,0.0235,52.2,64.7,13.2,13.66,6.0,48.5,33.825,15.8,503.15,501.1,473.5,458.82,438.7666667,442.25,443.625,434.1,5.3625,5.8,4.96,5.39,5.533333333,9.12,6.6625,2.715,0.80875,0.136,0.0335,0.0258,0.025,0.025,0.025,0.044,15.698105209112686
兰山嘴,2021-12-30,2818590.0,5.4,7.83,12.47,1.94,0.048,30.5,488.6,4.41,0.07,5.4,5.175,5.6,10.7,10.66,10.56666667,10.6,10.725,7.83,7.795,7.76,7.895,8.052,8.576666667,8.295,8.525,12.47,12.115,12.22,11.475,11.824,12.86666667,11.205,11.6775,1.94,1.9875,1.935,1.63,1.42,1.146666667,2.23,1.6925,0.048,0.0835,0.091,0.036,0.0318,0.031,0.1025,0.05225,30.5,52.2,64.7,13.2,13.66,6.0,48.5,33.825,488.6,503.15,501.1,473.5,458.82,438.7666667,442.25,443.625,4.41,5.3625,5.8,4.96,5.39,5.533333333,9.12,6.6625,0.07,0.80875,0.136,0.0335,0.0258,0.025,0.025,0.025,14.851747672659874
兰山嘴,2022-01-11,3222133.333,7.333333333,7.86,11.50666667,2.23,0.063,33.23333333,512.0333333,3.933333333,0.241333333,7.333333333,5.4,5.175,5.6,10.7,10.66,10.56666667,10.6,7.86,7.83,7.795,7.76,7.895,8.052,8.576666667,8.295,11.50666667,12.47,12.115,12.22,11.475,11.824,12.86666667,11.205,2.23,1.94,1.9875,1.935,1.63,1.42,1.146666667,2.23,0.063,0.048,0.0835,0.091,0.036,0.0318,0.031,0.1025,33.23333333,30.5,52.2,64.7,13.2,13.66,6.0,48.5,512.0333333,488.6,503.15,501.1,473.5,458.82,438.7666667,442.25,3.933333333,4.41,5.3625,5.8,4.96,5.39,5.533333333,9.12,0.241333333,0.07,0.80875,0.136,0.0335,0.0258,0.025,0.025,14.985554534277016
兰山嘴,2022-01-12,3543073.333,6.866666667,7.926666667,11.82,2.286666667,0.077,46.43333333,522.9,4.226666667,0.239333333,6.866666667,7.333333333,5.4,5.175,5.6,10.7,10.66,10.56666667,7.926666667,7.86,7.83,7.795,7.76,7.895,8.052,8.576666667,11.82,11.50666667,12.47,12.115,12.22,11.475,11.824,12.86666667,2.286666667,2.23,1.94,1.9875,1.935,1.63,1.42,1.146666667,0.077,0.063,0.048,0.0835,0.091,0.036,0.0318,0.031,46.43333333,33.23333333,30.5,52.2,64.7,13.2,13.66,6.0,522.9,512.0333333,488.6,503.15,501.1,473.5,458.82,438.7666667,4.226666667,3.933333333,4.41,5.3625,5.8,4.96,5.39,5.533333333,0.239333333,0.241333333,0.07,0.80875,0.136,0.0335,0.0258,0.025,15.080505363870259
兰山嘴,2022-01-14,2468725.0,6.1,7.905,12.185,2.225,0.0845,57.95,526.4,4.56,0.22,6.1,6.866666667,7.333333333,5.4,5.175,5.6,10.7,10.66,7.905,7.926666667,7.86,7.83,7.795,7.76,7.895,8.052,12.185,11.82,11.50666667,12.47,12.115,12.22,11.475,11.824,2.225,2.286666667,2.23,1.94,1.9875,1.935,1.63,1.42,0.0845,0.077,0.063,0.048,0.0835,0.091,0.036,0.0318,57.95,46.43333333,33.23333333,30.5,52.2,64.7,13.2,13.66,526.4,522.9,512.0333333,488.6,503.15,501.1,473.5,458.82,4.56,4.226666667,3.933333333,4.41,5.3625,5.8,4.96,5.39,0.22,0.239333333,0.241333333,0.07,0.80875,0.136,0.0335,0.0258,14.719212786065327
兰山嘴,2022-01-19,2169665.25,8.25,7.89,11.97,2.1325,0.0665,26.975,526.2,3.735,0.17325,8.25,6.1,6.866666667,7.333333333,5.4,5.175,5.6,10.7,7.89,7.905,7.926666667,7.86,7.83,7.795,7.76,7.895,11.97,12.185,11.82,11.50666667,12.47,12.115,12.22,11.475,2.1325,2.225,2.286666667,2.23,1.94,1.9875,1.935,1.63,0.0665,0.0845,0.077,0.063,0.048,0.0835,0.091,0.036,26.975,57.95,46.43333333,33.23333333,30.5,52.2,64.7,13.2,526.2,526.4,522.9,512.0333333,488.6,503.15,501.1,473.5,3.735,4.56,4.226666667,3.933333333,4.41,5.3625,5.8,4.96,0.17325,0.22,0.239333333,0.241333333,0.07,0.80875,0.136,0.0335,14.590083911844609
兰山嘴,2022-01-20,4630718.333,8.016666667,7.75,11.75666667,2.293333333,0.094666667,61.73333333,548.4166667,4.318333333,0.205833333,8.016666667,8.25,6.1,6.866666667,7.333333333,5.4,5.175,5.6,7.75,7.89,7.905,7.926666667,7.86,7.83,7.795,7.76,11.75666667,11.97,12.185,11.82,11.50666667,12.47,12.115,12.22,2.293333333,2.1325,2.225,2.286666667,2.23,1.94,1.9875,1.935,0.094666667,0.0665,0.0845,0.077,0.063,0.048,0.0835,0.091,61.73333333,26.975,57.95,46.43333333,33.23333333,30.5,52.2,64.7,548.4166667,526.2,526.4,522.9,512.0333333,488.6,503.15,501.1,4.318333333,3.735,4.56,4.226666667,3.933333333,4.41,5.3625,5.8,0.205833333,0.17325,0.22,0.239333333,0.241333333,0.07,0.80875,0.136,15.348222777493678
兰山嘴,2022-01-21,5986150.0,7.725,7.72,11.6525,2.57,0.1275,86.6,567.525,5.0975,0.29975,7.725,8.016666667,8.25,6.1,6.866666667,7.333333333,5.4,5.175,7.72,7.75,7.89,7.905,7.926666667,7.86,7.83,7.795,11.6525,11.75666667,11.97,12.185,11.82,11.50666667,12.47,12.115,2.57,2.293333333,2.1325,2.225,2.286666667,2.23,1.94,1.9875,0.1275,0.094666667,0.0665,0.0845,0.077,0.063,0.048,0.0835,86.6,61.73333333,26.975,57.95,46.43333333,33.23333333,30.5,52.2,567.525,548.4166667,526.2,526.4,522.9,512.0333333,488.6,503.15,5.0975,4.318333333,3.735,4.56,4.226666667,3.933333333,4.41,5.3625,0.29975,0.205833333,0.17325,0.22,0.239333333,0.241333333,0.07,0.80875,15.60495919260285
兰山嘴,2022-02-10,4967275.0,5.4,7.73,12.11,2.365,0.0585,49.9,479.95,3.83,0.1345,5.4,7.725,8.016666667,8.25,6.1,6.866666667,7.333333333,5.4,7.73,7.72,7.75,7.89,7.905,7.926666667,7.86,7.83,12.11,11.6525,11.75666667,11.97,12.185,11.82,11.50666667,12.47,2.365,2.57,2.293333333,2.1325,2.225,2.286666667,2.23,1.94,0.0585,0.1275,0.094666667,0.0665,0.0845,0.077,0.063,0.048,49.9,86.6,61.73333333,26.975,57.95,46.43333333,33.23333333,30.5,479.95,567.525,548.4166667,526.2,526.4,522.9,512.0333333,488.6,3.83,5.0975,4.318333333,3.735,4.56,4.226666667,3.933333333,4.41,0.1345,0.29975,0.205833333,0.17325,0.22,0.239333333,0.241333333,0.07,15.418382159286201
兰山嘴,2022-02-11,4662060.0,5.6,7.726666667,12.01,2.56,0.072666667,48.16666667,500.0666667,3.876666667,0.251666667,5.6,5.4,7.725,8.016666667,8.25,6.1,6.866666667,7.333333333,7.726666667,7.73,7.72,7.75,7.89,7.905,7.926666667,7.86,12.01,12.11,11.6525,11.75666667,11.97,12.185,11.82,11.50666667,2.56,2.365,2.57,2.293333333,2.1325,2.225,2.286666667,2.23,0.072666667,0.0585,0.1275,0.094666667,0.0665,0.0845,0.077,0.063,48.16666667,49.9,86.6,61.73333333,26.975,57.95,46.43333333,33.23333333,500.0666667,479.95,567.525,548.4166667,526.2,526.4,522.9,512.0333333,3.876666667,3.83,5.0975,4.318333333,3.735,4.56,4.226666667,3.933333333,0.251666667,0.1345,0.29975,0.205833333,0.17325,0.22,0.239333333,0.241333333,15.354968183005322
兰山嘴,2022-02-12,4122275.0,6.275,7.6,11.21,3.755,0.11275,45.9,520.05,4.4475,0.7695,6.275,5.6,5.4,7.725,8.016666667,8.25,6.1,6.866666667,7.6,7.726666667,7.73,7.72,7.75,7.89,7.905,7.926666667,11.21,12.01,12.11,11.6525,11.75666667,11.97,12.185,11.82,3.755,2.56,2.365,2.57,2.293333333,2.1325,2.225,2.286666667,0.11275,0.072666667,0.0585,0.1275,0.094666667,0.0665,0.0845,0.077,45.9,48.16666667,49.9,86.6,61.73333333,26.975,57.95,46.43333333,520.05,500.0666667,479.95,567.525,548.4166667,526.2,526.4,522.9,4.4475,3.876666667,3.83,5.0975,4.318333333,3.735,4.56,4.226666667,0.7695,0.251666667,0.1345,0.29975,0.205833333,0.17325,0.22,0.239333333,15.23191599597845
兰山嘴,2022-02-13,3755670.0,6.7,7.56,10.795,3.886666667,0.0875,23.8,531.5333333,4.305,0.802833333,6.7,6.275,5.6,5.4,7.725,8.016666667,8.25,6.1,7.56,7.6,7.726666667,7.73,7.72,7.75,7.89,7.905,10.795,11.21,12.01,12.11,11.6525,11.75666667,11.97,12.185,3.886666667,3.755,2.56,2.365,2.57,2.293333333,2.1325,2.225,0.0875,0.11275,0.072666667,0.0585,0.1275,0.094666667,0.0665,0.0845,23.8,45.9,48.16666667,49.9,86.6,61.73333333,26.975,57.95,531.5333333,520.05,500.0666667,479.95,567.525,548.4166667,526.2,526.4,4.305,4.4475,3.876666667,3.83,5.0975,4.318333333,3.735,4.56,0.802833333,0.7695,0.251666667,0.1345,0.29975,0.205833333,0.17325,0.22,15.138777522289544
兰山嘴,2022-02-18,6528145.0,5.7,7.84,11.955,3.353333333,0.21,122.65,596.15,6.38,0.451916667,5.7,6.7,6.275,5.6,5.4,7.725,8.016666667,8.25,7.84,7.56,7.6,7.726666667,7.73,7.72,7.75,7.89,11.955,10.795,11.21,12.01,12.11,11.6525,11.75666667,11.97,3.353333333,3.886666667,3.755,2.56,2.365,2.57,2.293333333,2.1325,0.21,0.0875,0.11275,0.072666667,0.0585,0.1275,0.094666667,0.0665,122.65,23.8,45.9,48.16666667,49.9,86.6,61.73333333,26.975,596.15,531.5333333,520.05,500.0666667,479.95,567.525,548.4166667,526.2,6.38,4.305,4.4475,3.876666667,3.83,5.0975,4.318333333,3.735,0.451916667,0.802833333,0.7695,0.251666667,0.1345,0.29975,0.205833333,0.17325,15.691633540572061
兰山嘴,2022-02-19,5679315.0,5.55,7.905,12.04,2.82,0.159,92.7,644.85,6.38,0.101,5.55,5.7,6.7,6.275,5.6,5.4,7.725,8.016666667,7.905,7.84,7.56,7.6,7.726666667,7.73,7.72,7.75,12.04,11.955,10.795,11.21,12.01,12.11,11.6525,11.75666667,2.82,3.353333333,3.886666667,3.755,2.56,2.365,2.57,2.293333333,0.159,0.21,0.0875,0.11275,0.072666667,0.0585,0.1275,0.094666667,92.7,122.65,23.8,45.9,48.16666667,49.9,86.6,61.73333333,644.85,596.15,531.5333333,520.05,500.0666667,479.95,567.525,548.4166667,6.38,6.38,4.305,4.4475,3.876666667,3.83,5.0975,4.318333333,0.101,0.451916667,0.802833333,0.7695,0.251666667,0.1345,0.29975,0.205833333,15.552341360910747
兰山嘴,2022-02-22,3408826.667,6.9,7.956666667,12.28333333,2.82,0.051666667,24.13333333,646.3666667,4.1,0.084333333,6.9,5.55,5.7,6.7,6.275,5.6,5.4,7.725,7.956666667,7.905,7.84,7.56,7.6,7.726666667,7.73,7.72,12.28333333,12.04,11.955,10.795,11.21,12.01,12.11,11.6525,2.82,2.82,3.353333333,3.886666667,3.755,2.56,2.365,2.57,0.051666667,0.159,0.21,0.0875,0.11275,0.072666667,0.0585,0.1275,24.13333333,92.7,122.65,23.8,45.9,48.16666667,49.9,86.6,646.3666667,644.85,596.15,531.5333333,520.05,500.0666667,479.95,567.525,4.1,6.38,6.38,4.305,4.4475,3.876666667,3.83,5.0975,0.084333333,0.101,0.451916667,0.802833333,0.7695,0.251666667,0.1345,0.29975,15.041878997480831
兰山嘴,2022-02-23,3420588.0,7.28,7.934,12.204,2.814,0.0466,22.52,639.38,4.08,0.1186,7.28,6.9,5.55,5.7,6.7,6.275,5.6,5.4,7.934,7.956666667,7.905,7.84,7.56,7.6,7.726666667,7.73,12.204,12.28333333,12.04,11.955,10.795,11.21,12.01,12.11,2.814,2.82,2.82,3.353333333,3.886666667,3.755,2.56,2.365,0.0466,0.051666667,0.159,0.21,0.0875,0.11275,0.072666667,0.0585,22.52,24.13333333,92.7,122.65,23.8,45.9,48.16666667,49.9,639.38,646.3666667,644.85,596.15,531.5333333,520.05,500.0666667,479.95,4.08,4.1,6.38,6.38,4.305,4.4475,3.876666667,3.83,0.1186,0.084333333,0.101,0.451916667,0.802833333,0.7695,0.251666667,0.1345,15.045323316432466
兰山嘴,2022-03-01,8236386.667,11.43333333,8.086666667,12.31,2.42,0.065333333,15.2,594.4,4.0,0.110333333,11.43333333,7.28,6.9,5.55,5.7,6.7,6.275,5.6,8.086666667,7.934,7.956666667,7.905,7.84,7.56,7.6,7.726666667,12.31,12.204,12.28333333,12.04,11.955,10.795,11.21,12.01,2.42,2.814,2.82,2.82,3.353333333,3.886666667,3.755,2.56,0.065333333,0.0466,0.051666667,0.159,0.21,0.0875,0.11275,0.072666667,15.2,22.52,24.13333333,92.7,122.65,23.8,45.9,48.16666667,594.4,639.38,646.3666667,644.85,596.15,531.5333333,520.05,500.0666667,4.0,4.08,4.1,6.38,6.38,4.305,4.4475,3.876666667,0.110333333,0.1186,0.084333333,0.101,0.451916667,0.802833333,0.7695,0.251666667,15.924072415837513
兰山嘴,2022-03-02,9049070.0,11.45,8.085,11.82,3.02,0.0695,20.15,599.3,4.09,0.0475,11.45,11.43333333,7.28,6.9,5.55,5.7,6.7,6.275,8.085,8.086666667,7.934,7.956666667,7.905,7.84,7.56,7.6,11.82,12.31,12.204,12.28333333,12.04,11.955,10.795,11.21,3.02,2.42,2.814,2.82,2.82,3.353333333,3.886666667,3.755,0.0695,0.065333333,0.0466,0.051666667,0.159,0.21,0.0875,0.11275,20.15,15.2,22.52,24.13333333,92.7,122.65,23.8,45.9,599.3,594.4,639.38,646.3666667,644.85,596.15,531.5333333,520.05,4.09,4.0,4.08,4.1,6.38,6.38,4.305,4.4475,0.0475,0.110333333,0.1186,0.084333333,0.101,0.451916667,0.802833333,0.7695,16.018172658473336
兰山嘴,2022-03-07,8567800.0,12.85,7.86,10.275,3.56,0.0835,40.85,534.1,4.15,0.1565,12.85,11.45,11.43333333,7.28,6.9,5.55,5.7,6.7,7.86,8.085,8.086666667,7.934,7.956666667,7.905,7.84,7.56,10.275,11.82,12.31,12.204,12.28333333,12.04,11.955,10.795,3.56,3.02,2.42,2.814,2.82,2.82,3.353333333,3.886666667,0.0835,0.0695,0.065333333,0.0466,0.051666667,0.159,0.21,0.0875,40.85,20.15,15.2,22.52,24.13333333,92.7,122.65,23.8,534.1,599.3,594.4,639.38,646.3666667,644.85,596.15,531.5333333,4.15,4.09,4.0,4.08,4.1,6.38,6.38,4.305,0.1565,0.0475,0.110333333,0.1186,0.084333333,0.101,0.451916667,0.802833333,15.963521664882945
兰山嘴,2022-03-08,3389320.0,13.95,7.81,10.775,3.71,0.064,22.8,534.8,4.205,0.1705,13.95,12.85,11.45,11.43333333,7.28,6.9,5.55,5.7,7.81,7.86,8.085,8.086666667,7.934,7.956666667,7.905,7.84,10.775,10.275,11.82,12.31,12.204,12.28333333,12.04,11.955,3.71,3.56,3.02,2.42,2.814,2.82,2.82,3.353333333,0.064,0.0835,0.0695,0.065333333,0.0466,0.051666667,0.159,0.21,22.8,40.85,20.15,15.2,22.52,24.13333333,92.7,122.65,534.8,534.1,599.3,594.4,639.38,646.3666667,644.85,596.15,4.205,4.15,4.09,4.0,4.08,4.1,6.38,6.38,0.1705,0.1565,0.0475,0.110333333,0.1186,0.084333333,0.101,0.451916667,15.036140164309662
兰山嘴,2022-03-09,3685734.0,14.18,7.858,10.672,3.608,0.0692,28.5,527.84,4.208,0.136,14.18,13.95,12.85,11.45,11.43333333,7.28,6.9,5.55,7.858,7.81,7.86,8.085,8.086666667,7.934,7.956666667,7.905,10.672,10.775,10.275,11.82,12.31,12.204,12.28333333,12.04,3.608,3.71,3.56,3.02,2.42,2.814,2.82,2.82,0.0692,0.064,0.0835,0.0695,0.065333333,0.0466,0.051666667,0.159,28.5,22.8,40.85,20.15,15.2,22.52,24.13333333,92.7,527.84,534.8,534.1,599.3,594.4,639.38,646.3666667,644.85,4.208,4.205,4.15,4.09,4.0,4.08,4.1,6.38,0.136,0.1705,0.1565,0.0475,0.110333333,0.1186,0.084333333,0.101,15.119980520975778
兰山嘴,2022-03-10,4562963.333,14.46666667,8.023333333,10.90666667,3.473333333,0.082,34.83333333,533.0666667,4.74,0.078333333,14.46666667,14.18,13.95,12.85,11.45,11.43333333,7.28,6.9,8.023333333,7.858,7.81,7.86,8.085,8.086666667,7.934,7.956666667,10.90666667,10.672,10.775,10.275,11.82,12.31,12.204,12.28333333,3.473333333,3.608,3.71,3.56,3.02,2.42,2.814,2.82,0.082,0.0692,0.064,0.0835,0.0695,0.065333333,0.0466,0.051666667,34.83333333,28.5,22.8,40.85,20.15,15.2,22.52,24.13333333,533.0666667,527.84,534.8,534.1,599.3,594.4,639.38,646.3666667,4.74,4.208,4.205,4.15,4.09,4.0,4.08,4.1,0.078333333,0.136,0.1705,0.1565,0.0475,0.110333333,0.1186,0.084333333,15.333483043310943
兰山嘴,2022-03-11,3924842.5,16.525,8.175,11.9525,3.2675,0.07275,16.8,545.15,4.66,0.14175,16.525,14.46666667,14.18,13.95,12.85,11.45,11.43333333,7.28,8.175,8.023333333,7.858,7.81,7.86,8.085,8.086666667,7.934,11.9525,10.90666667,10.672,10.775,10.275,11.82,12.31,12.204,3.2675,3.473333333,3.608,3.71,3.56,3.02,2.42,2.814,0.07275,0.082,0.0692,0.064,0.0835,0.0695,0.065333333,0.0466,16.8,34.83333333,28.5,22.8,40.85,20.15,15.2,22.52,545.15,533.0666667,527.84,534.8,534.1,599.3,594.4,639.38,4.66,4.74,4.208,4.205,4.15,4.09,4.0,4.08,0.14175,0.078333333,0.136,0.1705,0.1565,0.0475,0.110333333,0.1186,15.182837035792247
兰山嘴,2022-03-12,4439780.0,17.55,8.19,11.89,2.67,0.0695,14.0,547.45,4.82,0.094,17.55,16.525,14.46666667,14.18,13.95,12.85,11.45,11.43333333,8.19,8.175,8.023333333,7.858,7.81,7.86,8.085,8.086666667,11.89,11.9525,10.90666667,10.672,10.775,10.275,11.82,12.31,2.67,3.2675,3.473333333,3.608,3.71,3.56,3.02,2.42,0.0695,0.07275,0.082,0.0692,0.064,0.0835,0.0695,0.065333333,14.0,16.8,34.83333333,28.5,22.8,40.85,20.15,15.2,547.45,545.15,533.0666667,527.84,534.8,534.1,599.3,594.4,4.82,4.66,4.74,4.208,4.205,4.15,4.09,4.0,0.094,0.14175,0.078333333,0.136,0.1705,0.1565,0.0475,0.110333333,15.306115608867598
兰山嘴,2022-03-13,5540433.333,18.3,8.373333333,12.89,2.826666667,0.072,14.41666667,549.8,5.36,0.042833333,18.3,17.55,16.525,14.46666667,14.18,13.95,12.85,11.45,8.373333333,8.19,8.175,8.023333333,7.858,7.81,7.86,8.085,12.89,11.89,11.9525,10.90666667,10.672,10.775,10.275,11.82,2.826666667,2.67,3.2675,3.473333333,3.608,3.71,3.56,3.02,0.072,0.0695,0.07275,0.082,0.0692,0.064,0.0835,0.0695,14.41666667,14.0,16.8,34.83333333,28.5,22.8,40.85,20.15,549.8,547.45,545.15,533.0666667,527.84,534.8,534.1,599.3,5.36,4.82,4.66,4.74,4.208,4.205,4.15,4.09,0.042833333,0.094,0.14175,0.078333333,0.136,0.1705,0.1565,0.0475,15.527583455108873
兰山嘴,2022-03-14,6245407.5,19.05,8.6425,14.8775,2.433333333,0.0725,15.6,554.0,5.605,0.025,19.05,18.3,17.55,16.525,14.46666667,14.18,13.95,12.85,8.6425,8.373333333,8.19,8.175,8.023333333,7.858,7.81,7.86,14.8775,12.89,11.89,11.9525,10.90666667,10.672,10.775,10.275,2.433333333,2.826666667,2.67,3.2675,3.473333333,3.608,3.71,3.56,0.0725,0.072,0.0695,0.07275,0.082,0.0692,0.064,0.0835,15.6,14.41666667,14.0,16.8,34.83333333,28.5,22.8,40.85,554.0,549.8,547.45,545.15,533.0666667,527.84,534.8,534.1,5.605,5.36,4.82,4.66,4.74,4.208,4.205,4.15,0.025,0.042833333,0.094,0.14175,0.078333333,0.136,0.1705,0.1565,15.647357111732386
