Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N
兰山嘴,2023/1/5,6125310.833,5.783333333,8.038333333,12.58833333,1.388333333,0.011833333,25.3,456.7166667,2.931666667,0.0845
兰山嘴,2023/1/6,5587816,6.425,8.01,12.405,1.165,0.01825,19.1,450.725,2.72,0.05175
兰山嘴,2023/1/7,5115567.167,6.833333333,7.975,12.16166667,1.138333333,0.023166667,13.75,440.4,2.81,0.059833333
兰山嘴,2023/1/8,5387295.167,7.083333333,7.971666667,12.01833333,1.24,0.027,20.53333333,438.3666667,2.811666667,0.040666667
兰山嘴,2023/1/9,6253323.6,7.92,8.04,12.096,1.234,0.0238,24.54,439.28,2.906,0.0306
兰山嘴,2023/1/10,7059368.833,7.8,8.005,11.97833333,1.141666667,0.047666667,51.1,436.2833333,3.168333333,0.025666667
兰山嘴,2023/1/11,6480289.167,7.883333333,7.975,11.65166667,0.941666667,0.0435,54.58333333,435.0666667,3.418333333,0.025
兰山嘴,2023/1/12,6228066,8.716666667,7.983333333,11.48333333,0.846666667,0.040333333,51.16666667,431.7666667,3.61,0.036
兰山嘴,2023/1/13,5756581.667,9.616666667,8.026666667,11.36666667,0.936666667,0.032666667,33.76666667,432.3333333,2.125,0.026166667
兰山嘴,2023/1/14,6555583.25,9.725,8,11.195,1.0575,0.04975,56.625,429.625,2.6525,0.042
兰山嘴,2023/1/15,11748540,10.3,8,11.4125,0.8,0.08,101.3925,431.2,4.52,0.83
兰山嘴,2023/1/16,9383234.8,6,8.006,11.63,0.822,0.0698,146.16,426.98,3.546,1.618
兰山嘴,2023/1/17,7236023.2,4.7,8.006,12.184,0.906,0.0366,89.44,419.22,2.532,1.699
兰山嘴,2023/1/18,5854713,5,8.07,12.42,0.92,0.02,57.3,415.3,2.22,0.025
兰山嘴,2023/1/19,5990628.667,4.5,8.053333333,12.39666667,0.926666667,0.04,52.46666667,419.0666667,2.216666667,0.15
兰山嘴,2023/1/28,6877318.5,2.7,8.0325,13.1525,1.545,0.0565,87.075,454.175,3.0475,0.18025
兰山嘴,2023/1/29,6111593,3,8.068333333,13.15,1.828333333,0.049,60.43333333,473.3,2.998333333,0.189833333
兰山嘴,2023/1/30,6238093.8,3.64,8.138,13.25,1.602,0.0462,51.06,473.2,3.084,0.0744
兰山嘴,2023/1/31,6532846.5,4.416666667,8.26,13.24666667,1.52,0.046333333,52.26666667,463.1166667,3.046666667,0.041166667
兰山嘴,2023/2/1,5766929,4.966666667,8.28,13.22333333,1.89,0.051333333,37.33333333,475.75,3.073333333,0.124
兰山嘴,2023/2/2,8855989.833,5.1,8.305,12.92833333,1.748333333,0.085833333,111.6833333,478.7166667,3.906666667,0.038666667
兰山嘴,2023/2/6,7027601,5.5,8.17,12.23,1.71,0.048,65.9,453.5,2.88,0.139
兰山嘴,2023/2/7,6604133,7.1,8.46,12.75,1.27,0.032,41.1,436.5,2.35,0.094
兰山嘴,2023/2/8,7068291.833,6.366666667,8.345,12.44,1.905,0.0475,43.53333333,473.65,3.305,0.1065
兰山嘴,2023/2/14,6855390.5,6.85,8.23,11.705,2.6,0.09,49.35,535.5,4.23,0.126
兰山嘴,2023/2/15,6278062.833,6.7,8.2,11.57833333,2.65,0.0835,44.41666667,533.4,4.061666667,0.195
兰山嘴,2023/2/16,6439892.5,6.783333333,8.143333333,11.63833333,2.07,0.063166667,60.1,470.0833333,3.255,0.1155
兰山嘴,2023/2/17,7659727.167,7.166666667,8.226666667,11.76166667,1.953333333,0.073666667,71.25,487.9666667,3.675,0.064333333
兰山嘴,2023/2/18,6643416.5,7.95,8.275,11.73666667,2.178333333,0.0575,39.66666667,503.4,3.685,0.098833333
兰山嘴,2023/2/19,6481549.5,8.5,8.253333333,11.59333333,2.041666667,0.053333333,42.43333333,496.4,3.491666667,0.0915
兰山嘴,2023/2/20,6276984.833,9.183333333,8.221666667,11.37666667,1.901666667,0.047833333,36.01666667,468.1666667,3.01,0.074166667
兰山嘴,2023/2/21,8294269.5,8.2,8.245,11.52166667,2.115,0.095166667,95.3,504.5333333,4.086666667,0.040666667
兰山嘴,2023/2/22,8802387.833,7.766666667,8.231666667,11.495,1.868333333,0.097833333,105.4833333,482.55,4.301666667,0.0446
兰山嘴,2023/2/23,8079939.333,7.6,8.241666667,11.38333333,1.756666667,0.071166667,74.73333333,478.05,3.831666667,0.039166667
兰山嘴,2023/2/24,7360302.167,7.5,8.19,11.40333333,1.551666667,0.060833333,74.78333333,449.3333333,3.26,0.0885
兰山嘴,2023/2/25,6942812.8,7.56,8.204,11.55,1.618,0.0578,63.84,450.86,3.236,0.08
兰山嘴,2023/2/26,7448602.167,7.666666667,8.206666667,11.625,1.675,0.077166667,77.01666667,455.8833333,3.486666667,0.044833333
兰山嘴,2023/2/27,7627255,7.58,8.232,11.682,1.698,0.0884,87.98,470.92,3.764,0.035
兰山嘴,2023/2/28,8177653.8,8.2,8.234,11.692,1.312,0.0792,90.2,435.08,3.338,0.0396
兰山嘴,2023/3/1,6978014.2,8.64,8.27,11.582,1.53,0.0594,54.94,450.88,3.11,0.0752
兰山嘴,2023/3/2,6811201.167,9.45,8.288333333,11.58833333,1.681666667,0.054,45.41666667,449.0833333,2.963333333,0.076666667
兰山嘴,2023/3/3,7548640,9.366666667,8.385,11.75166667,1.36,0.062,61.35,435.55,3.11,0.034
兰山嘴,2023/3/4,8084865.5,9.833333333,8.463333333,11.87666667,1.355,0.055833333,47.55,432.3166667,3.011666667,0.036666667
兰山嘴,2023/3/5,8027043.667,10.5,8.43,11.675,1.416666667,0.055666667,52.16666667,437.65,3.045,0.041833333
兰山嘴,2023/3/6,7151500.333,10.86666667,8.358333333,11.13666667,1.203333333,0.054333333,61.18333333,430.7,2.908333333,0.032333333
兰山嘴,2023/3/7,6766898.4,11.66,8.36,10.99,1.2,0.0454,47.02,429.8,2.76,0.0304
兰山嘴,2023/3/8,8440123.833,12.75,8.675,12.05333333,1.186666667,0.042333333,31.86666667,425.9666667,2.91,0.043166667
兰山嘴,2023/3/9,9251621.833,13.71666667,8.803333333,13.1,1.575,0.047166667,27.8,461.7166667,3.328333333,0.044666667
兰山嘴,2023/3/10,9207029.833,14.75,8.976666667,13.62333333,1.653333333,0.044,19.6,459.8333333,3.358333333,0.036833333
兰山嘴,2023/3/11,8456889.167,15.21666667,8.976666667,12.545,1.521666667,0.046666667,21.35,447.6333333,3.293333333,0.036666667
兰山嘴,2023/3/12,9758283.667,14.93333333,8.69,10.595,1.496666667,0.084833333,63.98333333,423.6,3.858333333,0.033333333
兰山嘴,2023/3/13,8864058,13.81666667,8.573333333,10,1.501666667,0.079833333,68.05,411.2166667,3.821666667,0.025
兰山嘴,2023/3/14,9432272.833,13.16666667,8.416666667,9.973333333,1.385,0.092833333,90.06666667,408.9,3.948,0.025
兰山嘴,2023/3/15,9221457.333,13.68333333,8.378333333,9.953333333,1.503333333,0.0925,70.2,411.8333333,3.813333333,0.025833333
兰山嘴,2023/3/16,10278811,13.54,8.416,9.926,1.744,0.1296,100.62,413.86,4.856,0.025
兰山嘴,2023/3/17,12004620,12.61666667,8.216666667,9.546666667,2.361666667,0.192833333,129.5333333,457.9,6.326666667,0.086666667
兰山嘴,2023/3/18,10846943.83,11.83333333,8.271666667,9.991666667,2.42,0.133166667,67.05,421.2833333,5.35,0.083666667
兰山嘴,2023/3/19,9595650.2,11.94,8.262,10.068,2.498,0.126,69.8,436.7,5.05,0.1146
兰山嘴,2023/3/20,8781204.333,11.55,8.29,10.19833333,1.963333333,0.102333333,78.28333333,405.6833333,4.1,0.0745
兰山嘴,2023/3/21,7483431.833,11.85,8.288333333,10.12,1.688333333,0.070333333,45.96666667,388.8166667,3.16,0.0885
兰山嘴,2023/3/22,7467608,12.25,8.316666667,10.24166667,1.608333333,0.058333333,36.85,384.1333333,2.963333333,0.077333333
兰山嘴,2023/3/23,7353791.667,12.3,8.255,10.08833333,1.578333333,0.060166667,44.73333333,384.5166667,2.995,0.048833333
兰山嘴,2023/3/24,8115995.5,11.65,8.253333333,10.17333333,1.618333333,0.084333333,73.11666667,380.5833333,3.278333333,0.025
兰山嘴,2023/3/25,7213879,10.81666667,8.276666667,10.33,1.566666667,0.070166667,59.16666667,376.45,2.948333333,0.025
兰山嘴,2023/3/26,6897690.667,11.3,8.363333333,10.73833333,1.645,0.054166667,37.1,378.2,2.681666667,0.030666667
兰山嘴,2023/3/27,6713669.333,11.93333333,8.39,10.81333333,1.674,0.047333333,33.36666667,378.1166667,2.67,0.029
兰山嘴,2023/3/28,7562422.667,12.61666667,8.435,10.845,1.636666667,0.058666667,47.7,375.9,2.9,0.025
兰山嘴,2023/3/29,8959619.5,12.86666667,8.428333333,10.65833333,1.596666667,0.081333333,75.65,416.8333333,3.353333333,0.033833333
兰山嘴,2023/3/30,8784041.2,12.58,8.362,10.446,1.54,0.0782,73.12,497.14,3.12,0.053
兰山嘴,2023/3/31,8993866,13,8.4925,10.9,1.56,0.057,41.825,500.25,2.9525,0.025
兰山嘴,2023/4/1,7818274,13.63333333,8.485,10.77,1.463333333,0.042833333,25.71666667,491.6,2.533333333,0.025
兰山嘴,2023/4/2,8628364.333,14.9,8.605,11.22333333,1.518333333,0.042166667,19.76666667,500.2666667,2.555,0.025
兰山嘴,2023/4/3,11339033.33,14.8,8.436666667,10.185,1.431666667,0.1335,114.1833333,489.4833333,3.706666667,0.025
兰山嘴,2023/4/4,12152180,14.73333333,8.311666667,9.501666667,1.54,0.147,134.0333333,512.8666667,4.536666667,0.025
兰山嘴,2023/4/5,9310996.667,14.66666667,8.278333333,9.448333333,1.63,0.094666667,82.98333333,505.7333333,3.758333333,0.025
兰山嘴,2023/4/6,7954313.6,14.16,8.29,9.518,1.35,0.0604,50.18,469.9,2.74,0.025
兰山嘴,2023/4/7,6601180.333,14.13333333,8.288333333,9.721666667,1.526666667,0.0495,24.96666667,476.6,2.578333333,0.033666667
兰山嘴,2023/4/8,7368492.167,14.65,8.313333333,9.975,1.806666667,0.051833333,24.53333333,488.45,2.823333333,0.043833333
兰山嘴,2023/4/9,8280606.667,15.1,8.311666667,9.98,1.683333333,0.063666667,38.45,479.9666667,3.09,0.036833333
兰山嘴,2023/4/10,9438816.5,15.86666667,8.393333333,10.00666667,1.586666667,0.071833333,53.1,473.8333333,3.256666667,0.028
兰山嘴,2023/4/11,9809677.5,17.1,8.503333333,10.00833333,1.523333333,0.063666667,46.63333333,466.9666667,3.17,0.03
兰山嘴,2023/4/12,11424326.67,17.05,8.431666667,9.711666667,1.531666667,0.1005,81.01666667,469.8,3.768333333,0.025
兰山嘴,2023/4/13,11400741.67,16.16666667,8.453333333,9.491666667,1.62,0.138,109.4,479.2666667,4.231666667,0.025
兰山嘴,2023/4/14,10942378.67,16.35,8.625,10.13666667,1.578333333,0.067333333,61.73333333,481.7833333,3.415,0.0295
兰山嘴,2023/4/15,10105129.33,16.86666667,8.616666667,10.96833333,1.603333333,0.051833333,36.28333333,507.75,2.936666667,0.036833333
兰山嘴,2023/4/16,12444847.83,18.53333333,8.861666667,12.47833333,1.68,0.058833333,33.48333333,504.2,3.436666667,0.031833333
兰山嘴,2023/4/17,12381052,18.78,8.588,10.712,1.496,0.095,83.84,501.92,3.502,0.025
兰山嘴,2023/4/18,12236423.33,20,8.653333333,10.695,1.542,0.061666667,39.53333333,503.1166667,3.32,0.025
兰山嘴,2023/4/19,12312996.67,21.08333333,8.788333333,11.11833333,1.585,0.058166667,27.66666667,506.4166667,3.4475,0.029666667
兰山嘴,2023/4/20,12256590,21.26666667,8.396666667,10.02666667,1.426666667,0.074833333,52.95,504.3166667,3.106666667,0.025
兰山嘴,2023/4/21,12559873.33,20.76666667,8.321666667,9.61,1.338333333,0.083,64.3,491.7166667,3.231666667,0.025
兰山嘴,2023/4/22,14404850,18.8,8.306666667,9.92,1.348333333,0.096,80.41666667,495,3.508333333,0.025
兰山嘴,2023/4/23,16911725,17.08333333,8.12,10.01,1.553333333,0.170833333,127.6666667,496.6833333,5.001666667,0.025
兰山嘴,2023/4/24,21039371.67,15.61666667,8.038333333,10.065,1.741666667,0.217333333,133.9166667,568.1,6.418333333,0.041166667
兰山嘴,2023/4/25,23403378.33,14.9,8.128333333,10.39833333,1.555,0.1205,79.26666667,541.7666667,4.798333333,0.027
兰山嘴,2023/4/26,27199231.67,15.51666667,8.251666667,11.04333333,1.656666667,0.084166667,49.31666667,521.1333333,3.985,0.032
兰山嘴,2023/4/27,17935965,16.6,8.185,10.72333333,1.416666667,0.1,79.31666667,486.7166667,3.615,0.025
兰山嘴,2023/4/28,23722440,17.6,8.203333333,10.47333333,1.266666667,0.0865,75.78333333,485.95,3.363333333,0.025
兰山嘴,2023/4/29,16485105,17.78333333,8.226666667,10.355,1.273333333,0.075666667,66.83333333,478.7,3.076666667,0.025
兰山嘴,2023/4/30,9313106,18.4,8.365,10.9,1.29,0.0545,37.05,480.85,2.74,0.025
兰山嘴,2023/5/1,10848524.17,18.73333333,8.523333333,11.63166667,1.44,0.0555,29.21666667,495.2333333,3.103333333,0.025
兰山嘴,2023/5/2,17529791.67,18.95,8.506666667,10.94166667,1.365,0.1225,98.43333333,564.8166667,4.228333333,0.025
兰山嘴,2023/5/3,27481401.67,19.41666667,8.44,10.345,1.228333333,0.101166667,92.05,545.4833333,4.075,0.025
兰山嘴,2023/5/4,30762906.67,20.66666667,8.465,10.24666667,1.37,0.089333333,63.43333333,548.1,4.216666667,0.025
兰山嘴,2023/5/5,22671910,21.61666667,8.358333333,9.995,1.43,0.0665,35.45,548.3166667,3.68,0.025
兰山嘴,2023/5/6,18154340,21.01666667,8.468333333,10.065,1.403333333,0.07,42.55,545.6,3.956666667,0.025
兰山嘴,2023/5/7,21825688.33,19.56666667,8.371666667,9.926666667,1.423333333,0.094,66.18333333,546.25,4.395,0.025
兰山嘴,2023/5/8,30025120,19.18333333,8.58,10.90166667,1.323333333,0.080833333,60.18333333,542.9833333,4.133333333,0.025
兰山嘴,2023/5/9,44533346,19.06,8.548,11.2,1.3,0.0672,46.34,540.96,3.606,0.025
兰山嘴,2023/5/10,23539585,19.35,8.545,11.005,1.14,0.06,45.1,535.25,3.53,0.025
兰山嘴,2023/5/11,41300380,18.53333333,8.458333333,10.26,1.228333333,0.056833333,42.75,539.4333333,3.363333333,0.025
兰山嘴,2023/5/12,40292260,18.6,8.62,9.63,1.173333333,0.045,27.9,540.5,3.21,0.025
兰山嘴,2023/5/13,37685761.67,19.63333333,8.805,9.601666667,1.138,0.04,17.55,550.3833333,3.15,0.025
兰山嘴,2023/5/14,19933498.33,21.56666667,8.895,11.62833333,0.915,0.038833333,10.48333333,558.1833333,3.063333333,0.025
兰山嘴,2023/5/15,19004473.33,23.03333333,8.646666667,10.93166667,0.768333333,0.034333333,8.1,558.45,2.708333333,0.025
兰山嘴,2023/5/16,20986207.5,23.45,8.57,10.0825,1.0475,0.04675,16.225,557.45,3.005,0.025
兰山嘴,2023/5/17,31981093.33,22.6,8.453333333,8.523333333,0.983333333,0.088666667,55.46666667,553.4666667,3.095,0.025
兰山嘴,2023/5/18,24484268.33,21.91666667,8.056666667,8.036666667,1.096666667,0.083166667,53.2,553.7166667,3.185,0.0385
兰山嘴,2023/5/19,21113707.5,21.45,7.995,8.5175,1.19,0.06675,45.5,555.1,3.275,0.0545
兰山嘴,2023/5/20,10152202.33,22.95,8.055,8.056666667,1.163333333,0.086833333,89.28333333,459.45,3.358333333,0.054
兰山嘴,2023/5/21,9996258,23.1,7.96,7.81,1.1,0.083,90.7,462.7,3.16,0.033
兰山嘴,2023/5/22,10483435,22.35,7.95,7.838333333,1.195,0.128666667,135.25,460.2333333,3.748333333,0.025
兰山嘴,2023/5/23,9984149,20.93333333,7.913333333,7.983333333,1.123333333,0.061333333,83.8,453.0666667,2.89,0.025
兰山嘴,2023/5/24,18658030,18,7.92,8.73,1.09,0.138,145.5,439.6,3.68,0.025
兰山嘴,2023/5/25,18559346.67,20.1,8.196666667,9.943333333,1.063333333,0.054666667,72.86666667,443.3666667,2.806666667,0.025
兰山嘴,2023/5/26,17908014,19.98,8.1,9.618,1.144,0.0502,59.86,451.82,2.956,0.029
兰山嘴,2023/5/27,17523140,20.7,8.096666667,9.336666667,1.096666667,0.048166667,64.21666667,437.2333333,2.745,0.029833333
兰山嘴,2023/5/28,18381712,22.52,8.22,10,1.082,0.04,63.88,439.4,2.77,0.025
兰山嘴,2023/5/29,18006702,24,8.194,9.434,1.028,0.0404,86.1,433.6333333,2.738,0.025
兰山嘴,2023/5/30,17533008,24.92,8.156,9.014,1.096,0.044,119.2,456.6666667,2.986,0.025
兰山嘴,2023/5/31,19250150,24.8,8.74,11.74,1.073,0.0435,16.45,479.7,3.133,0.025
兰山嘴,2023/6/1,17572485,24.2,8.42,9.2,1.05,0.043,18.45,481.35,3.28,0.025
兰山嘴,2023/6/2,20039640,26.6,7.96,8.31,0.72,0.038,13.3,462.9,3.04,0.025
兰山嘴,2023/6/4,23296280,23.72,7.884,7.43,0.926,0.0742,87.52,481.26,3.026,0.025
兰山嘴,2023/6/5,21355451.67,22.28333333,7.558333333,6.863333333,1,0.083333333,91.81666667,469.5333333,3.241666667,0.038166667
兰山嘴,2023/6/6,18904748.33,21.08333333,7.568333333,7.275,1.001666667,0.053833333,48.55,470.3,2.521666667,0.0665
兰山嘴,2023/6/7,18921196.67,21.38333333,7.578333333,7.713333333,1.076666667,0.047333333,42.31666667,469.55,2.435,0.068
兰山嘴,2023/6/8,21034878,22.98,7.852,8.616,1.082,0.0474,39.78,475.84,2.548,0.0536
兰山嘴,2023/6/9,22001038,24.28,8.22,10.124,1.07,0.0486,31.26,483.06,2.82,0.0444
兰山嘴,2023/6/10,25496320,25.98,8.77,12.242,1.032,0.0598,43.8,474.38,3.856,0.0368
兰山嘴,2023/6/11,17530980,26.13333333,8.651666667,10.06666667,1.028333333,0.075333333,64.8,469.4666667,4.03,0.030333333
兰山嘴,2023/6/12,15091368.33,26.18333333,8.583333333,8.933333333,1.001666667,0.070666667,47.13333333,473.6666667,3.52,0.028333333
兰山嘴,2023/6/13,18425928.33,25.48333333,8.315,7.591666667,1.026666667,0.077166667,57.4,475.5833333,3.01,0.027
兰山嘴,2023/6/14,21877310,25.65,8.356666667,9.05,0.97,0.070833333,40.65,476.85,2.988333333,0.0265
兰山嘴,2023/6/15,20434380,25.26666667,7.95,7.303333333,1.056666667,0.073,50.83333333,476.7,2.91,0.025
兰山嘴,2023/6/16,20533066.67,25.1,7.846666667,7.226666667,0.823333333,0.062666667,99.6,477.0333333,2.443333333,0.025
兰山嘴,2023/6/17,23197590,24.3,7.8,7.28,0.92,0.095,140.7,476.6,2.98,0.025
兰山嘴,2023/6/19,15352045,22.9,7.6325,7.2275,1.2275,0.05925,92.625,467.2,2.075,0.082
兰山嘴,2023/6/20,15579022,23.68,7.748,7.532,1.158,0.0528,57.72,462.96,1.922,0.0776
兰山嘴,2023/6/21,18504366.67,25.71666667,8.096666667,9.566666667,1.25,0.0515,36.05,469.2666667,2.196666667,0.056666667
兰山嘴,2023/6/22,20775190,25.65,8.496666667,11.74166667,1.256666667,0.0425,26.45,467.2666667,2.768333333,0.025
兰山嘴,2023/6/25,17241095,22.85,7.5025,6.1625,1.38,0.07575,142.7,462.075,3.115,0.10675
兰山嘴,2023/6/26,15886913.33,23.13333333,7.506666667,6.118333333,1.183333333,0.076833333,118.7833333,460.95,2.788333333,0.085333333
兰山嘴,2023/6/27,16316288.33,23.95,7.813333333,7.606666667,1.536666667,0.080666667,93.55,462.2833333,3.428333333,0.050166667
兰山嘴,2023/6/28,20510960,26,7.991666667,9.055,1.955,0.085166667,91.68333333,441.4,4.51,0.029166667
兰山嘴,2023/6/29,22195436.67,26.76666667,8.473333333,11.78166667,2,0.081333333,24.31666667,441.3833333,4.946666667,0.028
兰山嘴,2023/6/30,20015525,26.6,8.166666667,9.336666667,2.023333333,0.0895,101.15,439.25,5.01,0.045666667
兰山嘴,2023/7/1,18099848.33,26.93333333,7.986666667,8.138333333,1.895,0.083333333,944.8833333,429.2333333,4.581666667,0.062
兰山嘴,2023/7/2,19470550,27.31666667,8.006666667,8.036666667,1.845,0.063166667,500.8666667,411.3666667,4.115,0.053
兰山嘴,2023/7/3,18314538.33,27.5,8.05,8.295,1.906666667,0.059666667,28.75,398.7666667,3.953333333,0.070666667
兰山嘴,2023/7/4,20857765,28.01666667,8.158333333,8.303333333,1.701666667,0.060666667,29.13333333,413.6,3.97,0.037166667
兰山嘴,2023/7/5,23021156.67,27.83333333,8.555,9.063333333,1.408333333,0.063666667,58.46666667,418.6333333,4.136666667,0.025
兰山嘴,2023/7/6,25894673.33,28.46666667,8.616666667,9.736666667,1.243333333,0.063333333,69.81666667,403.4333333,4.178333333,0.026833333
兰山嘴,2023/7/7,45381738,28.64,8.176,8.226,1.278,0.0712,47.52,411.32,3.986,0.025
兰山嘴,2023/7/8,73373748.33,28.21666667,7.57,5.955,1.248333333,0.069,45.55,407.5,3.771666667,0.067666667
兰山嘴,2023/7/9,40130138.33,28.11666667,7.266666667,4.981666667,1.53,0.070166667,34.28333333,393.9666667,3.715,0.088333333
兰山嘴,2023/7/10,37372225,27.86666667,7.265,4.765,1.835,0.0935,52.71666667,396.35,4.541666667,0.038833333
兰山嘴,2023/7/11,75821180,28.06,7.322,5.752,1.908,0.1034,57.04,386.9,4.742,0.0382
兰山嘴,2023/7/12,27447566.67,29.53333333,7.718333333,8.206666667,2.005,0.095,40.5,386.9166667,5.166666667,0.033166667
兰山嘴,2023/7/13,23798971.67,29.71666667,8.323333333,9.665,1.823333333,0.089666667,31.1,395.9,5.341666667,0.041666667
兰山嘴,2023/7/14,21255570,29.73333333,8.048333333,8.006666667,1.828333333,0.099833333,32.65,388.4833333,5.373333333,0.033333333
兰山嘴,2023/7/15,21850130,29.6,8.516666667,9.21,1.378333333,0.075833333,43.36666667,417.7666667,4.713333333,0.026666667
兰山嘴,2023/7/16,19422338.33,28.88333333,8.151666667,7.351666667,1.621666667,0.085333333,52.03333333,394.0166667,4.945,0.035666667
兰山嘴,2023/7/17,20347211.67,28.58333333,8.441666667,8.385,1.405,0.0815,63.56666667,390.9833333,4.946666667,0.0385
兰山嘴,2023/7/18,22263021.67,29,8.255,7.878333333,1.451666667,0.080666667,114.2833333,391.15,5.05,0.030166667
兰山嘴,2023/7/19,38993318.33,28.45,8.34,7.343333333,1.311666667,0.077333333,105.7166667,399.65,4.71,0.033333333
兰山嘴,2023/7/20,32568753.33,27.88333333,8.058333333,6.701666667,1.315,0.071666667,68.08333333,374.3166667,4.285,0.094333333
兰山嘴,2023/7/21,21272085,28.31666667,8.003333333,7.648333333,1.688333333,0.080833333,386.0166667,341.9333333,5.055,0.063166667
兰山嘴,2023/7/22,29761100,28,8.826666667,9.071666667,1.311666667,0.106833333,381.4166667,336.7833333,5.686666667,0.039833333
兰山嘴,2023/7/23,32486175,28.23333333,8.791666667,8.393333333,1.356666667,0.129833333,74.85,266.1166667,7.031666667,0.034
兰山嘴,2023/7/24,29166540,29.73333333,8.971666667,10.32166667,1.193333333,0.13,111.1,242.0833333,5.903333333,0.028666667
兰山嘴,2023/7/25,22692425,28.93333333,8.64,7.088333333,1.091666667,0.124166667,64.86666667,200.4333333,5.296666667,0.025833333
兰山嘴,2023/7/26,30157473.33,28.26666667,8.476666667,6.463333333,1.026666667,0.144333333,100.1666667,186.1333333,5.376666667,0.025
兰山嘴,2023/9/12,18286885,28.5,7.935,7.315,0.585,0.075,59.5,416.25,3.195,0.028
兰山嘴,2023/9/13,19166668.33,27.41666667,7.563333333,6.888333333,0.706666667,0.090666667,73.96666667,395.9666667,3.368333333,0.108833333
兰山嘴,2023/9/14,18805325,26.2,7.46,6.913333333,0.698333333,0.0745,44.96666667,383.1166667,3.065,0.137666667
兰山嘴,2023/9/15,18538250,25.6,7.44,7.063333333,0.706666667,0.0735,48.03333333,370.9333333,2.936666667,0.119333333
兰山嘴,2023/9/16,18828892.5,25.875,7.5975,7.6425,0.7475,0.06475,34.55,356.75,2.99,0.0935
兰山嘴,2023/9/17,17642760,26.7,7.693333333,8.46,1.295,0.06,26.48333333,351.3,3.3,0.142666667
兰山嘴,2023/9/18,19983606.67,27.36666667,8.368333333,10.7,1.301666667,0.0605,95.3,347.0666667,4.413333333,0.050666667
兰山嘴,2023/9/19,20156421.67,28.1,8.673333333,10.46,1.175,0.0545,21.75,345.4333333,4.213333333,0.028166667
兰山嘴,2023/9/20,19700820,28.35,8.535,8.795,1.075,0.057,27.35,344,4.01,0.0295
兰山嘴,2023/10/8,31860650,20.3,7.44,8.51,0.75,0.09,143.9,314.1,4.365,0.074
兰山嘴,2023/11/1,22860080,21.7,8.25,8.92,1.16,0.0685,29.8,400.3,4.72,0.025
兰山嘴,2023/11/2,24151583.33,21.16666667,8.336666667,8.761666667,1.025,0.077,32.56666667,385.2166667,4.841666667,0.025
兰山嘴,2023/11/3,28426666.67,21.46666667,8.443333333,10.35166667,1.075,0.074666667,19.66666667,391.3333333,4.913333333,0.025
兰山嘴,2023/11/4,31292443.33,21.91666667,8.636666667,11.28166667,1.013333333,0.075166667,18.15,388.1833333,5.288333333,0.028333333
