Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag3,Temp_lag7,Temp_lag12,Temp_lag18,Temp_lag24,Temp_lag30,pH_lag3,pH_lag7,pH_lag12,pH_lag18,pH_lag24,pH_lag30,DO_lag3,DO_lag7,DO_lag12,DO_lag18,DO_lag24,DO_lag30,TN_lag3,TN_lag7,TN_lag12,TN_lag18,TN_lag24,TN_lag30,TP_lag3,TP_lag7,TP_lag12,TP_lag18,TP_lag24,TP_lag30,Turbidity_lag3,Turbidity_lag7,Turbidity_lag12,Turbidity_lag18,Turbidity_lag24,Turbidity_lag30,EC_lag3,EC_lag7,EC_lag12,EC_lag18,EC_lag24,EC_lag30,CODMn_lag3,CODMn_lag7,CODMn_lag12,CODMn_lag18,CODMn_lag24,CODMn_lag30,NH3N_lag3,NH3N_lag7,NH3N_lag12,NH3N_lag18,NH3N_lag24,NH3N_lag30,y
兰山嘴,2022/3/15,7670870,18.1,8.49,11.145,2.865,0.1015,53.4,552.25,5.97,0.025,17.55,13.95,6.9,5.4,7.333333333,10.56666667,8.19,7.81,7.956666667,7.73,7.86,8.576666667,11.89,10.775,12.28333333,12.11,11.50666667,12.86666667,2.67,3.71,2.82,2.365,2.23,1.146666667,0.0695,0.064,0.051666667,0.0585,0.063,0.031,14,22.8,24.13333333,49.9,33.23333333,6,547.45,534.8,646.3666667,479.95,512.0333333,438.7666667,4.82,4.205,4.1,3.83,3.933333333,5.533333333,0.094,0.1705,0.084333333,0.1345,0.241333333,0.025,15.85294073
兰山嘴,2022/3/16,6419956,18.84,8.53,11.866,2.994,0.09,34.24,536.28,5.92,0.025,18.3,14.18,7.28,5.6,6.866666667,10.66,8.373333333,7.858,7.934,7.726666667,7.926666667,8.052,12.89,10.672,12.204,12.01,11.82,11.824,2.826666667,3.608,2.814,2.56,2.286666667,1.42,0.072,0.0692,0.0466,0.072666667,0.077,0.0318,14.41666667,28.5,22.52,48.16666667,46.43333333,13.66,549.8,527.84,639.38,500.0666667,522.9,458.82,5.36,4.208,4.08,3.876666667,4.226666667,5.39,0.042833333,0.136,0.1186,0.251666667,0.239333333,0.0258,15.67492198
兰山嘴,2022/3/17,6882228.333,18.11666667,8.298333333,9.858333333,2.835,0.103166667,90.26666667,531.7333333,6.03,0.025,19.05,14.46666667,11.43333333,6.275,6.1,10.7,8.6425,8.023333333,8.086666667,7.6,7.905,7.895,14.8775,10.90666667,12.31,11.21,12.185,11.475,2.433333333,3.473333333,2.42,3.755,2.225,1.63,0.0725,0.082,0.065333333,0.11275,0.0845,0.036,15.6,34.83333333,15.2,45.9,57.95,13.2,554,533.0666667,594.4,520.05,526.4,473.5,5.605,4.74,4,4.4475,4.56,4.96,0.025,0.078333333,0.110333333,0.7695,0.22,0.0335,15.74445319
兰山嘴,2022/3/18,5403713.333,15.2,8.013333333,9.166666667,3.02,0.106666667,70.33333333,513.9666667,5.296666667,0.025,18.1,16.525,11.45,6.7,8.25,5.6,8.49,8.175,8.085,7.56,7.89,7.76,11.145,11.9525,11.82,10.795,11.97,12.22,2.865,3.2675,3.02,3.886666667,2.1325,1.935,0.1015,0.07275,0.0695,0.0875,0.0665,0.091,53.4,16.8,20.15,23.8,26.975,64.7,552.25,545.15,599.3,531.5333333,526.2,501.1,5.97,4.66,4.09,4.305,3.735,5.8,0.025,0.14175,0.0475,0.802833333,0.17325,0.136,15.50259711
兰山嘴,2022/3/23,4792930,11.5,7.84,10.67,2.56,0.005,67.7,502.1,5.028333333,0.0265,18.84,17.55,12.85,5.7,8.016666667,5.175,8.53,8.19,7.86,7.84,7.75,7.795,11.866,11.89,10.275,11.955,11.75666667,12.115,2.994,2.67,3.56,3.353333333,2.293333333,1.9875,0.09,0.0695,0.0835,0.21,0.094666667,0.0835,34.24,14,40.85,122.65,61.73333333,52.2,536.28,547.45,534.1,596.15,548.4166667,503.15,5.92,4.82,4.15,6.38,4.318333333,5.3625,0.025,0.094,0.1565,0.451916667,0.205833333,0.80875,15.38265268
兰山嘴,2022/3/24,3317010,12.65,7.78,10.805,2.515,0.12,89.4,499.85,4.76,0.028,18.11666667,18.3,13.95,5.55,7.725,5.4,8.298333333,8.373333333,7.81,7.905,7.72,7.83,9.858333333,12.89,10.775,12.04,11.6525,12.47,2.835,2.826666667,3.71,2.82,2.57,1.94,0.103166667,0.072,0.064,0.159,0.1275,0.048,90.26666667,14.41666667,22.8,92.7,86.6,30.5,531.7333333,549.8,534.8,644.85,567.525,488.6,6.03,5.36,4.205,6.38,5.0975,4.41,0.025,0.042833333,0.1705,0.101,0.29975,0.07,15.01457463
兰山嘴,2022/3/25,3852640,12.98333333,7.706666667,10.17666667,2.346666667,0.1485,108.5833333,506.8666667,5.116666667,0.107,15.2,19.05,14.18,6.9,5.4,7.333333333,8.013333333,8.6425,7.858,7.956666667,7.73,7.86,9.166666667,14.8775,10.672,12.28333333,12.11,11.50666667,3.02,2.433333333,3.608,2.82,2.365,2.23,0.106666667,0.0725,0.0692,0.051666667,0.0585,0.063,70.33333333,15.6,28.5,24.13333333,49.9,33.23333333,513.9666667,554,527.84,646.3666667,479.95,512.0333333,5.296666667,5.605,4.208,4.1,3.83,3.933333333,0.025,0.025,0.136,0.084333333,0.1345,0.241333333,15.16426945
兰山嘴,2022/3/26,2686768.333,13.6,7.76,10.06333333,2.438333333,0.112833333,67.25,512.2333333,4.17,0.087333333,11.5,18.1,14.46666667,7.28,5.6,6.866666667,7.84,8.49,8.023333333,7.934,7.726666667,7.926666667,10.67,11.145,10.90666667,12.204,12.01,11.82,2.56,2.865,3.473333333,2.814,2.56,2.286666667,0.005,0.1015,0.082,0.0466,0.072666667,0.077,67.7,53.4,34.83333333,22.52,48.16666667,46.43333333,502.1,552.25,533.0666667,639.38,500.0666667,522.9,5.028333333,5.97,4.74,4.08,3.876666667,4.226666667,0.0265,0.025,0.078333333,0.1186,0.251666667,0.239333333,14.80385004
兰山嘴,2022/3/27,2179710,14.58333333,7.76,10.13833333,2.53,0.095666667,37.05,455.4333333,3.778333333,0.218333333,12.65,18.84,16.525,11.43333333,6.275,6.1,7.78,8.53,8.175,8.086666667,7.6,7.905,10.805,11.866,11.9525,12.31,11.21,12.185,2.515,2.994,3.2675,2.42,3.755,2.225,0.12,0.09,0.07275,0.065333333,0.11275,0.0845,89.4,34.24,16.8,15.2,45.9,57.95,499.85,536.28,545.15,594.4,520.05,526.4,4.76,5.92,4.66,4,4.4475,4.56,0.028,0.025,0.14175,0.110333333,0.7695,0.22,14.59470286
兰山嘴,2022/3/28,2891648.333,14.11666667,7.701666667,9.966666667,2.673333333,0.123666667,80.38333333,440.6166667,4.278333333,0.169166667,12.98333333,18.11666667,17.55,11.45,6.7,8.25,7.706666667,8.298333333,8.19,8.085,7.56,7.89,10.17666667,9.858333333,11.89,11.82,10.795,11.97,2.346666667,2.835,2.67,3.02,3.886666667,2.1325,0.1485,0.103166667,0.0695,0.0695,0.0875,0.0665,108.5833333,90.26666667,14,20.15,23.8,26.975,506.8666667,531.7333333,547.45,599.3,531.5333333,526.2,5.116666667,6.03,4.82,4.09,4.305,3.735,0.107,0.025,0.094,0.0475,0.802833333,0.17325,14.8773376
兰山嘴,2022/3/29,3405772,14.24,7.874,10.24,2.61,0.1194,102.08,484.74,4.31,0.0422,13.6,15.2,18.3,12.85,5.7,8.016666667,7.76,8.013333333,8.373333333,7.86,7.84,7.75,10.06333333,9.166666667,12.89,10.275,11.955,11.75666667,2.438333333,3.02,2.826666667,3.56,3.353333333,2.293333333,0.112833333,0.106666667,0.072,0.0835,0.21,0.094666667,67.25,70.33333333,14.41666667,40.85,122.65,61.73333333,512.2333333,513.9666667,549.8,534.1,596.15,548.4166667,4.17,5.296666667,5.36,4.15,6.38,4.318333333,0.087333333,0.025,0.042833333,0.1565,0.451916667,0.205833333,15.04098249
兰山嘴,2022/3/30,2940248,15.7,8.246,11.774,2.634,0.0982,63.44,495.3,4.2975,0.025,14.58333333,11.5,19.05,13.95,5.55,7.725,7.76,7.84,8.6425,7.81,7.905,7.72,10.13833333,10.67,14.8775,10.775,12.04,11.6525,2.53,2.56,2.433333333,3.71,2.82,2.57,0.095666667,0.005,0.0725,0.064,0.159,0.1275,37.05,67.7,15.6,22.8,92.7,86.6,455.4333333,502.1,554,534.8,644.85,567.525,3.778333333,5.028333333,5.605,4.205,6.38,5.0975,0.218333333,0.0265,0.025,0.1705,0.101,0.29975,14.89400483
兰山嘴,2022/3/31,2881111.667,15.38333333,8.16,10.9,2.721666667,0.0865,65.76666667,491.5833333,4.285,0.025,14.11666667,12.65,18.1,14.18,6.9,5.4,7.701666667,7.78,8.49,7.858,7.956666667,7.73,9.966666667,10.805,11.145,10.672,12.28333333,12.11,2.673333333,2.515,2.865,3.608,2.82,2.365,0.123666667,0.12,0.1015,0.0692,0.051666667,0.0585,80.38333333,89.4,53.4,28.5,24.13333333,49.9,440.6166667,499.85,552.25,527.84,646.3666667,479.95,4.278333333,4.76,5.97,4.208,4.1,3.83,0.169166667,0.028,0.025,0.136,0.084333333,0.1345,14.87368712
兰山嘴,2022/4/1,2801012,14.46,8.088,10.316,2.702,0.0928,70.84,506.06,3.914,0.025,14.24,12.98333333,18.84,14.46666667,7.28,5.6,7.874,7.706666667,8.53,8.023333333,7.934,7.726666667,10.24,10.17666667,11.866,10.90666667,12.204,12.01,2.61,2.346666667,2.994,3.473333333,2.814,2.56,0.1194,0.1485,0.09,0.082,0.0466,0.072666667,102.08,108.5833333,34.24,34.83333333,22.52,48.16666667,484.74,506.8666667,536.28,533.0666667,639.38,500.0666667,4.31,5.116666667,5.92,4.74,4.08,3.876666667,0.0422,0.107,0.025,0.078333333,0.1186,0.251666667,14.8454917
兰山嘴,2022/4/2,2638792,14.44,8.24,11.096,2.805,0.078,44.16,500.3,3.786,0.025,15.7,13.6,18.11666667,16.525,11.43333333,6.275,8.246,7.76,8.298333333,8.175,8.086666667,7.6,11.774,10.06333333,9.858333333,11.9525,12.31,11.21,2.634,2.438333333,2.835,3.2675,2.42,3.755,0.0982,0.112833333,0.103166667,0.07275,0.065333333,0.11275,63.44,67.25,90.26666667,16.8,15.2,45.9,495.3,512.2333333,531.7333333,545.15,594.4,520.05,4.2975,4.17,6.03,4.66,4,4.4475,0.025,0.087333333,0.025,0.14175,0.110333333,0.7695,14.78583217
兰山嘴,2022/4/3,2942583.333,15.51666667,8.445,12.51666667,2.7175,0.072166667,32.91666667,487.6333333,4.338333333,0.025,15.38333333,14.58333333,15.2,17.55,11.45,6.7,8.16,7.76,8.013333333,8.19,8.085,7.56,10.9,10.13833333,9.166666667,11.89,11.82,10.795,2.721666667,2.53,3.02,2.67,3.02,3.886666667,0.0865,0.095666667,0.106666667,0.0695,0.0695,0.0875,65.76666667,37.05,70.33333333,14,20.15,23.8,491.5833333,455.4333333,513.9666667,547.45,599.3,531.5333333,4.285,3.778333333,5.296666667,4.82,4.09,4.305,0.025,0.218333333,0.025,0.094,0.0475,0.802833333,14.89479878
兰山嘴,2022/4/4,3341680,14.95,8.266666667,11.05666667,2.63,0.068666667,63.66666667,513.5,3.636666667,0.025,14.46,14.11666667,11.5,18.3,12.85,5.7,8.088,7.701666667,7.84,8.373333333,7.86,7.84,10.316,9.966666667,10.67,12.89,10.275,11.955,2.702,2.673333333,2.56,2.826666667,3.56,3.353333333,0.0928,0.123666667,0.005,0.072,0.0835,0.21,70.84,80.38333333,67.7,14.41666667,40.85,122.65,506.06,440.6166667,502.1,549.8,534.1,596.15,3.914,4.278333333,5.028333333,5.36,4.15,6.38,0.025,0.169166667,0.0265,0.042833333,0.1565,0.451916667,15.02198453
兰山嘴,2022/4/5,3982425,15.13333333,8.171666667,10.515,2.656666667,0.074833333,64.95,491.2166667,3.715,0.025,14.44,14.24,12.65,19.05,13.95,5.55,8.24,7.874,7.78,8.6425,7.81,7.905,11.096,10.24,10.805,14.8775,10.775,12.04,2.805,2.61,2.515,2.433333333,3.71,2.82,0.078,0.1194,0.12,0.0725,0.064,0.159,44.16,102.08,89.4,15.6,22.8,92.7,500.3,484.74,499.85,554,534.8,644.85,3.786,4.31,4.76,5.605,4.205,6.38,0.025,0.0422,0.028,0.025,0.1705,0.101,15.19740174
兰山嘴,2022/4/6,3709498.333,16.4,8.348333333,11.41166667,2.603333333,0.054666667,33.73333333,494.0166667,3.548333333,0.025,15.51666667,15.7,12.98333333,18.1,14.18,6.9,8.445,8.246,7.706666667,8.49,7.858,7.956666667,12.51666667,11.774,10.17666667,11.145,10.672,12.28333333,2.7175,2.634,2.346666667,2.865,3.608,2.82,0.072166667,0.0982,0.1485,0.1015,0.0692,0.051666667,32.91666667,63.44,108.5833333,53.4,28.5,24.13333333,487.6333333,495.3,506.8666667,552.25,527.84,646.3666667,4.338333333,4.2975,5.116666667,5.97,4.208,4.1,0.025,0.025,0.107,0.025,0.136,0.084333333,15.12640747
兰山嘴,2022/4/7,2828316.667,18.53333333,8.663333333,13.21,2.5,0.043666667,15.66666667,514.9,3.496666667,0.025,14.95,15.38333333,13.6,18.84,14.46666667,7.28,8.266666667,8.16,7.76,8.53,8.023333333,7.934,11.05666667,10.9,10.06333333,11.866,10.90666667,12.204,2.63,2.721666667,2.438333333,2.994,3.473333333,2.814,0.068666667,0.0865,0.112833333,0.09,0.082,0.0466,63.66666667,65.76666667,67.25,34.24,34.83333333,22.52,513.5,491.5833333,512.2333333,536.28,533.0666667,639.38,3.636666667,4.285,4.17,5.92,4.74,4.08,0.025,0.025,0.087333333,0.025,0.078333333,0.1186,14.85519263
兰山嘴,2022/4/8,2944701.667,18.05,8.66,12.495,2.0375,0.0245,11.98333333,493.6,3.445,0.025,15.13333333,14.46,14.58333333,18.11666667,16.525,11.43333333,8.171666667,8.088,7.76,8.298333333,8.175,8.086666667,10.515,10.316,10.13833333,9.858333333,11.9525,12.31,2.656666667,2.702,2.53,2.835,3.2675,2.42,0.074833333,0.0928,0.095666667,0.103166667,0.07275,0.065333333,64.95,70.84,37.05,90.26666667,16.8,15.2,491.2166667,506.06,455.4333333,531.7333333,545.15,594.4,3.715,3.914,3.778333333,6.03,4.66,4,0.025,0.025,0.218333333,0.025,0.14175,0.110333333,14.89551841
兰山嘴,2022/4/9,2881478,18.46,8.626,11.198,2.4575,0.005,19.68,498.5,3.393333333,0.025,16.4,14.44,14.11666667,15.2,17.55,11.45,8.348333333,8.24,7.701666667,8.013333333,8.19,8.085,11.41166667,11.096,9.966666667,9.166666667,11.89,11.82,2.603333333,2.805,2.673333333,3.02,2.67,3.02,0.054666667,0.078,0.123666667,0.106666667,0.0695,0.0695,33.73333333,44.16,80.38333333,70.33333333,14,20.15,494.0166667,500.3,440.6166667,513.9666667,547.45,599.3,3.548333333,3.786,4.278333333,5.296666667,4.82,4.09,0.025,0.025,0.169166667,0.025,0.094,0.0475,14.87381426
兰山嘴,2022/4/10,2708758,19.66,8.364,9.798,2.474,0.035,23.14,475.96,3.341666667,0.025,18.53333333,15.51666667,14.24,11.5,18.3,12.85,8.663333333,8.445,7.874,7.84,8.373333333,7.86,13.21,12.51666667,10.24,10.67,12.89,10.275,2.5,2.7175,2.61,2.56,2.826666667,3.56,0.043666667,0.072166667,0.1194,0.005,0.072,0.0835,15.66666667,32.91666667,102.08,67.7,14.41666667,40.85,514.9,487.6333333,484.74,502.1,549.8,534.1,3.496666667,4.338333333,4.31,5.028333333,5.36,4.15,0.025,0.025,0.0422,0.0265,0.042833333,0.1565,14.81200115
兰山嘴,2022/4/11,2487265,20.78333333,8.261666667,9.733333333,8.08,0.0525,18.93333333,479.1666667,3.29,0.025,18.05,14.95,15.7,12.65,19.05,13.95,8.66,8.266666667,8.246,7.78,8.6425,7.81,12.495,11.05666667,11.774,10.805,14.8775,10.775,2.0375,2.63,2.634,2.515,2.433333333,3.71,0.0245,0.068666667,0.0982,0.12,0.0725,0.064,11.98333333,63.66666667,63.44,89.4,15.6,22.8,493.6,513.5,495.3,499.85,554,534.8,3.445,3.636666667,4.2975,4.76,5.605,4.205,0.025,0.025,0.025,0.028,0.025,0.1705,14.72669467
兰山嘴,2022/4/12,2921267.5,21.925,8.2625,9.8825,12.8175,0.0475,13.525,470.225,3.195,0.025,18.46,15.13333333,15.38333333,12.98333333,18.1,14.18,8.626,8.171666667,8.16,7.706666667,8.49,7.858,11.198,10.515,10.9,10.17666667,11.145,10.672,2.4575,2.656666667,2.721666667,2.346666667,2.865,3.608,0.005,0.074833333,0.0865,0.1485,0.1015,0.0692,19.68,64.95,65.76666667,108.5833333,53.4,28.5,498.5,491.2166667,491.5833333,506.8666667,552.25,527.84,3.393333333,3.715,4.285,5.116666667,5.97,4.208,0.025,0.025,0.025,0.107,0.025,0.136,14.8875285
兰山嘴,2022/4/13,8043335,20.6,8.355,9.108333333,2.193333333,0.093166667,71.28333333,456.4666667,4.368333333,0.025,19.66,16.4,14.46,13.6,18.84,14.46666667,8.364,8.348333333,8.088,7.76,8.53,8.023333333,9.798,11.41166667,10.316,10.06333333,11.866,10.90666667,2.474,2.603333333,2.702,2.438333333,2.994,3.473333333,0.035,0.054666667,0.0928,0.112833333,0.09,0.082,23.14,33.73333333,70.84,67.25,34.24,34.83333333,475.96,494.0166667,506.06,512.2333333,536.28,533.0666667,3.341666667,3.548333333,3.914,4.17,5.92,4.74,0.025,0.025,0.025,0.087333333,0.025,0.078333333,15.90035448
兰山嘴,2022/4/14,4437145,17.93333333,7.948333333,8.741666667,2.185,0.086166667,69.21666667,441.8333333,4.316666667,0.025,20.78333333,18.53333333,14.44,14.58333333,18.11666667,16.525,8.261666667,8.663333333,8.24,7.76,8.298333333,8.175,9.733333333,13.21,11.096,10.13833333,9.858333333,11.9525,8.08,2.5,2.805,2.53,2.835,3.2675,0.0525,0.043666667,0.078,0.095666667,0.103166667,0.07275,18.93333333,15.66666667,44.16,37.05,90.26666667,16.8,479.1666667,514.9,500.3,455.4333333,531.7333333,545.15,3.29,3.496666667,3.786,3.778333333,6.03,4.66,0.025,0.025,0.025,0.218333333,0.025,0.14175,15.30552193
兰山嘴,2022/4/15,3442082.5,17,7.8325,9.1625,2.4075,0.07875,67.475,441.85,3.43,0.025,21.925,18.05,15.51666667,14.11666667,15.2,17.55,8.2625,8.66,8.445,7.701666667,8.013333333,8.19,9.8825,12.495,12.51666667,9.966666667,9.166666667,11.89,12.8175,2.0375,2.7175,2.673333333,3.02,2.67,0.0475,0.0245,0.072166667,0.123666667,0.106666667,0.0695,13.525,11.98333333,32.91666667,80.38333333,70.33333333,14,470.225,493.6,487.6333333,440.6166667,513.9666667,547.45,3.195,3.445,4.338333333,4.278333333,5.296666667,4.82,0.025,0.025,0.025,0.169166667,0.025,0.094,15.05158751
兰山嘴,2022/4/16,3667791.667,17.28333333,7.956666667,9.733333333,2.36,0.0735,63.05,451.35,3.66,0.025,20.6,18.46,14.95,14.24,11.5,18.3,8.355,8.626,8.266666667,7.874,7.84,8.373333333,9.108333333,11.198,11.05666667,10.24,10.67,12.89,2.193333333,2.4575,2.63,2.61,2.56,2.826666667,0.093166667,0.005,0.068666667,0.1194,0.005,0.072,71.28333333,19.68,63.66666667,102.08,67.7,14.41666667,456.4666667,498.5,513.5,484.74,502.1,549.8,4.368333333,3.393333333,3.636666667,4.31,5.028333333,5.36,0.025,0.025,0.025,0.0422,0.0265,0.042833333,15.11510059
兰山嘴,2022/4/17,3537760,17.125,7.98,9.56,2.2225,0.06875,53.7,452.725,3.52,0.025,17.93333333,19.66,15.13333333,15.7,12.65,19.05,7.948333333,8.364,8.171666667,8.246,7.78,8.6425,8.741666667,9.798,10.515,11.774,10.805,14.8775,2.185,2.474,2.656666667,2.634,2.515,2.433333333,0.086166667,0.035,0.074833333,0.0982,0.12,0.0725,69.21666667,23.14,64.95,63.44,89.4,15.6,441.8333333,475.96,491.2166667,495.3,499.85,554,4.316666667,3.341666667,3.715,4.2975,4.76,5.605,0.025,0.025,0.025,0.025,0.028,0.025,15.0790046
兰山嘴,2022/4/18,4242793.333,17.23333333,7.961666667,9.553333333,2.236666667,0.067333333,54.75,466.4333333,3.565,0.025,17,20.78333333,16.4,15.38333333,12.98333333,18.1,7.8325,8.261666667,8.348333333,8.16,7.706666667,8.49,9.1625,9.733333333,11.41166667,10.9,10.17666667,11.145,2.4075,8.08,2.603333333,2.721666667,2.346666667,2.865,0.07875,0.0525,0.054666667,0.0865,0.1485,0.1015,67.475,18.93333333,33.73333333,65.76666667,108.5833333,53.4,441.85,479.1666667,494.0166667,491.5833333,506.8666667,552.25,3.43,3.29,3.548333333,4.285,5.116666667,5.97,0.025,0.025,0.025,0.025,0.107,0.025,15.26073265
兰山嘴,2022/4/19,3473361.667,18.1,8.071666667,10.05666667,2.24,0.052333333,33.75,464.0333333,3.383333333,0.025,17.28333333,21.925,18.53333333,14.46,13.6,18.84,7.956666667,8.2625,8.663333333,8.088,7.76,8.53,9.733333333,9.8825,13.21,10.316,10.06333333,11.866,2.36,12.8175,2.5,2.702,2.438333333,2.994,0.0735,0.0475,0.043666667,0.0928,0.112833333,0.09,63.05,13.525,15.66666667,70.84,67.25,34.24,451.35,470.225,514.9,506.06,512.2333333,536.28,3.66,3.195,3.496666667,3.914,4.17,5.92,0.025,0.025,0.025,0.025,0.087333333,0.025,15.06063375
兰山嘴,2022/4/20,4137068.333,18.81666667,8.201666667,10.43,2.075,0.048166667,25.86666667,461.75,3.42,0.025,17.125,20.6,18.05,14.44,14.58333333,18.11666667,7.98,8.355,8.66,8.24,7.76,8.298333333,9.56,9.108333333,12.495,11.096,10.13833333,9.858333333,2.2225,2.193333333,2.0375,2.805,2.53,2.835,0.06875,0.093166667,0.0245,0.078,0.095666667,0.103166667,53.7,71.28333333,11.98333333,44.16,37.05,90.26666667,452.725,456.4666667,493.6,500.3,455.4333333,531.7333333,3.52,4.368333333,3.445,3.786,3.778333333,6.03,0.025,0.025,0.025,0.025,0.218333333,0.025,15.2354982
兰山嘴,2022/4/21,5182986.667,19.85,8.313333333,10.77166667,1.841666667,0.0535,29.06666667,469.0166667,3.926666667,0.025,17.23333333,17.93333333,18.46,15.51666667,14.11666667,15.2,7.961666667,7.948333333,8.626,8.445,7.701666667,8.013333333,9.553333333,8.741666667,11.198,12.51666667,9.966666667,9.166666667,2.236666667,2.185,2.4575,2.7175,2.673333333,3.02,0.067333333,0.086166667,0.005,0.072166667,0.123666667,0.106666667,54.75,69.21666667,19.68,32.91666667,80.38333333,70.33333333,466.4333333,441.8333333,498.5,487.6333333,440.6166667,513.9666667,3.565,4.316666667,3.393333333,4.338333333,4.278333333,5.296666667,0.025,0.025,0.025,0.025,0.169166667,0.025,15.46089222
兰山嘴,2022/4/22,6437645,21.1,8.675,11.65333333,1.74,0.0615,32.55,464.6666667,4.376666667,0.025,18.1,17,19.66,14.95,14.24,11.5,8.071666667,7.8325,8.364,8.266666667,7.874,7.84,10.05666667,9.1625,9.798,11.05666667,10.24,10.67,2.24,2.4075,2.474,2.63,2.61,2.56,0.052333333,0.07875,0.035,0.068666667,0.1194,0.005,33.75,67.475,23.14,63.66666667,102.08,67.7,464.0333333,441.85,475.96,513.5,484.74,502.1,3.383333333,3.43,3.341666667,3.636666667,4.31,5.028333333,0.025,0.025,0.025,0.025,0.0422,0.0265,15.6776735
兰山嘴,2022/4/23,5418016.667,21.81666667,8.503333333,11.045,1.721666667,0.048166667,24.11666667,446.2,4.443333333,0.025,18.81666667,17.28333333,20.78333333,15.13333333,15.7,12.65,8.201666667,7.956666667,8.261666667,8.171666667,8.246,7.78,10.43,9.733333333,9.733333333,10.515,11.774,10.805,2.075,2.36,8.08,2.656666667,2.634,2.515,0.048166667,0.0735,0.0525,0.074833333,0.0982,0.12,25.86666667,63.05,18.93333333,64.95,63.44,89.4,461.75,451.35,479.1666667,491.2166667,495.3,499.85,3.42,3.66,3.29,3.715,4.2975,4.76,0.025,0.025,0.025,0.025,0.025,0.028,15.50524056
兰山嘴,2022/4/24,8304856,21.46,8.514,9.904,1.882,0.0676,55.52,450.16,4.922,0.025,19.85,17.125,21.925,16.4,15.38333333,12.98333333,8.313333333,7.98,8.2625,8.348333333,8.16,7.706666667,10.77166667,9.56,9.8825,11.41166667,10.9,10.17666667,1.841666667,2.2225,12.8175,2.603333333,2.721666667,2.346666667,0.0535,0.06875,0.0475,0.054666667,0.0865,0.1485,29.06666667,53.7,13.525,33.73333333,65.76666667,108.5833333,469.0166667,452.725,470.225,494.0166667,491.5833333,506.8666667,3.926666667,3.52,3.195,3.548333333,4.285,5.116666667,0.025,0.025,0.025,0.025,0.025,0.107,15.93235108
兰山嘴,2022/4/25,6866792.5,21.375,8.07,8.39,1.9175,0.07575,60,466.325,6.2475,0.025,21.1,17.23333333,20.6,18.53333333,14.46,13.6,8.675,7.961666667,8.355,8.663333333,8.088,7.76,11.65333333,9.553333333,9.108333333,13.21,10.316,10.06333333,1.74,2.236666667,2.193333333,2.5,2.702,2.438333333,0.0615,0.067333333,0.093166667,0.043666667,0.0928,0.112833333,32.55,54.75,71.28333333,15.66666667,70.84,67.25,464.6666667,466.4333333,456.4666667,514.9,506.06,512.2333333,4.376666667,3.565,4.368333333,3.496666667,3.914,4.17,0.025,0.025,0.025,0.025,0.025,0.087333333,15.74220782
兰山嘴,2022/4/26,5566400,21.58333333,7.986666667,8.286666667,1.805,0.052833333,36,467.8833333,3.768333333,0.025,21.81666667,18.1,17.93333333,18.05,14.44,14.58333333,8.503333333,8.071666667,7.948333333,8.66,8.24,7.76,11.045,10.05666667,8.741666667,12.495,11.096,10.13833333,1.721666667,2.24,2.185,2.0375,2.805,2.53,0.048166667,0.052333333,0.086166667,0.0245,0.078,0.095666667,24.11666667,33.75,69.21666667,11.98333333,44.16,37.05,446.2,464.0333333,441.8333333,493.6,500.3,455.4333333,4.443333333,3.383333333,4.316666667,3.445,3.786,3.778333333,0.025,0.025,0.025,0.025,0.025,0.218333333,15.53225926
兰山嘴,2022/4/27,8936630,21.45,8.045,8.911666667,1.85,0.061833333,59.41666667,458.1833333,3.722,0.025,21.46,18.81666667,17,18.46,15.51666667,14.11666667,8.514,8.201666667,7.8325,8.626,8.445,7.701666667,9.904,10.43,9.1625,11.198,12.51666667,9.966666667,1.882,2.075,2.4075,2.4575,2.7175,2.673333333,0.0676,0.048166667,0.07875,0.005,0.072166667,0.123666667,55.52,25.86666667,67.475,19.68,32.91666667,80.38333333,450.16,461.75,441.85,498.5,487.6333333,440.6166667,4.922,3.42,3.43,3.393333333,4.338333333,4.278333333,0.025,0.025,0.025,0.025,0.025,0.169166667,16.00566923
兰山嘴,2022/4/28,5816800,20.25,7.703333333,8.256666667,1.725,0.124,102.0333333,426.7,3.939133333,0.025,21.375,19.85,17.28333333,19.66,14.95,14.24,8.07,8.313333333,7.956666667,8.364,8.266666667,7.874,8.39,10.77166667,9.733333333,9.798,11.05666667,10.24,1.9175,1.841666667,2.36,2.474,2.63,2.61,0.07575,0.0535,0.0735,0.035,0.068666667,0.1194,60,29.06666667,63.05,23.14,63.66666667,102.08,466.325,469.0166667,451.35,475.96,513.5,484.74,6.2475,3.926666667,3.66,3.341666667,3.636666667,4.31,0.025,0.025,0.025,0.025,0.025,0.0422,15.57626101
