Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag0,Temp_lag1,Temp_lag2,Temp_lag3,Temp_lag4,Temp_lag5,Temp_lag6,Temp_lag7,Temp_lag8,Temp_lag9,Temp_lag10,Temp_lag11,Temp_lag12,Temp_lag13,Temp_lag14,pH_lag0,pH_lag1,pH_lag2,pH_lag3,pH_lag4,pH_lag5,pH_lag6,pH_lag7,pH_lag8,pH_lag9,pH_lag10,pH_lag11,pH_lag12,pH_lag13,pH_lag14,DO_lag0,DO_lag1,DO_lag2,DO_lag3,DO_lag4,DO_lag5,DO_lag6,DO_lag7,DO_lag8,DO_lag9,DO_lag10,DO_lag11,DO_lag12,DO_lag13,DO_lag14,TN_lag0,TN_lag1,TN_lag2,TN_lag3,TN_lag4,TN_lag5,TN_lag6,TN_lag7,TN_lag8,TN_lag9,TN_lag10,TN_lag11,TN_lag12,TN_lag13,TN_lag14,TP_lag0,TP_lag1,TP_lag2,TP_lag3,TP_lag4,TP_lag5,TP_lag6,TP_lag7,TP_lag8,TP_lag9,TP_lag10,TP_lag11,TP_lag12,TP_lag13,TP_lag14,Turbidity_lag0,Turbidity_lag1,Turbidity_lag2,Turbidity_lag3,Turbidity_lag4,Turbidity_lag5,Turbidity_lag6,Turbidity_lag7,Turbidity_lag8,Turbidity_lag9,Turbidity_lag10,Turbidity_lag11,Turbidity_lag12,Turbidity_lag13,Turbidity_lag14,EC_lag0,EC_lag1,EC_lag2,EC_lag3,EC_lag4,EC_lag5,EC_lag6,EC_lag7,EC_lag8,EC_lag9,EC_lag10,EC_lag11,EC_lag12,EC_lag13,EC_lag14,CODMn_lag0,CODMn_lag1,CODMn_lag2,CODMn_lag3,CODMn_lag4,CODMn_lag5,CODMn_lag6,CODMn_lag7,CODMn_lag8,CODMn_lag9,CODMn_lag10,CODMn_lag11,CODMn_lag12,CODMn_lag13,CODMn_lag14,NH3N_lag0,NH3N_lag1,NH3N_lag2,NH3N_lag3,NH3N_lag4,NH3N_lag5,NH3N_lag6,NH3N_lag7,NH3N_lag8,NH3N_lag9,NH3N_lag10,NH3N_lag11,NH3N_lag12,NH3N_lag13,NH3N_lag14,y
兰山嘴,2023/2/15,6278062.833,6.7,8.2,11.57833333,2.65,0.0835,44.41666667,533.4,4.061666667,0.195,6.7,6.85,6.366666667,7.1,5.5,5.1,4.966666667,4.416666667,3.64,3,2.7,4.5,5,4.7,6,8.2,8.23,8.345,8.46,8.17,8.305,8.28,8.26,8.138,8.068333333,8.0325,8.053333333,8.07,8.006,8.006,11.57833333,11.705,12.44,12.75,12.23,12.92833333,13.22333333,13.24666667,13.25,13.15,13.1525,12.39666667,12.42,12.184,11.63,2.65,2.6,1.905,1.27,1.71,1.748333333,1.89,1.52,1.602,1.828333333,1.545,0.926666667,0.92,0.906,0.822,0.0835,0.09,0.0475,0.032,0.048,0.085833333,0.051333333,0.046333333,0.0462,0.049,0.0565,0.04,0.02,0.0366,0.0698,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,37.33333333,52.26666667,51.06,60.43333333,87.075,52.46666667,57.3,89.44,146.16,533.4,535.5,473.65,436.5,453.5,478.7166667,475.75,463.1166667,473.2,473.3,454.175,419.0666667,415.3,419.22,426.98,4.061666667,4.23,3.305,2.35,2.88,3.906666667,3.073333333,3.046666667,3.084,2.998333333,3.0475,2.216666667,2.22,2.532,3.546,0.195,0.126,0.1065,0.094,0.139,0.038666667,0.124,0.041166667,0.0744,0.189833333,0.18025,0.15,0.025,1.699,1.618,15.65257218
兰山嘴,2023/2/16,6439892.5,6.783333333,8.143333333,11.63833333,2.07,0.063166667,60.1,470.0833333,3.255,0.1155,6.783333333,6.7,6.85,6.366666667,7.1,5.5,5.1,4.966666667,4.416666667,3.64,3,2.7,4.5,5,4.7,8.143333333,8.2,8.23,8.345,8.46,8.17,8.305,8.28,8.26,8.138,8.068333333,8.0325,8.053333333,8.07,8.006,11.63833333,11.57833333,11.705,12.44,12.75,12.23,12.92833333,13.22333333,13.24666667,13.25,13.15,13.1525,12.39666667,12.42,12.184,2.07,2.65,2.6,1.905,1.27,1.71,1.748333333,1.89,1.52,1.602,1.828333333,1.545,0.926666667,0.92,0.906,0.063166667,0.0835,0.09,0.0475,0.032,0.048,0.085833333,0.051333333,0.046333333,0.0462,0.049,0.0565,0.04,0.02,0.0366,60.1,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,37.33333333,52.26666667,51.06,60.43333333,87.075,52.46666667,57.3,89.44,470.0833333,533.4,535.5,473.65,436.5,453.5,478.7166667,475.75,463.1166667,473.2,473.3,454.175,419.0666667,415.3,419.22,3.255,4.061666667,4.23,3.305,2.35,2.88,3.906666667,3.073333333,3.046666667,3.084,2.998333333,3.0475,2.216666667,2.22,2.532,0.1155,0.195,0.126,0.1065,0.094,0.139,0.038666667,0.124,0.041166667,0.0744,0.189833333,0.18025,0.15,0.025,1.699,15.67802256
兰山嘴,2023/2/17,7659727.167,7.166666667,8.226666667,11.76166667,1.953333333,0.073666667,71.25,487.9666667,3.675,0.064333333,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,5.5,5.1,4.966666667,4.416666667,3.64,3,2.7,4.5,5,8.226666667,8.143333333,8.2,8.23,8.345,8.46,8.17,8.305,8.28,8.26,8.138,8.068333333,8.0325,8.053333333,8.07,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,12.23,12.92833333,13.22333333,13.24666667,13.25,13.15,13.1525,12.39666667,12.42,1.953333333,2.07,2.65,2.6,1.905,1.27,1.71,1.748333333,1.89,1.52,1.602,1.828333333,1.545,0.926666667,0.92,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,0.048,0.085833333,0.051333333,0.046333333,0.0462,0.049,0.0565,0.04,0.02,71.25,60.1,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,37.33333333,52.26666667,51.06,60.43333333,87.075,52.46666667,57.3,487.9666667,470.0833333,533.4,535.5,473.65,436.5,453.5,478.7166667,475.75,463.1166667,473.2,473.3,454.175,419.0666667,415.3,3.675,3.255,4.061666667,4.23,3.305,2.35,2.88,3.906666667,3.073333333,3.046666667,3.084,2.998333333,3.0475,2.216666667,2.22,0.064333333,0.1155,0.195,0.126,0.1065,0.094,0.139,0.038666667,0.124,0.041166667,0.0744,0.189833333,0.18025,0.15,0.025,15.85148705
兰山嘴,2023/2/18,6643416.5,7.95,8.275,11.73666667,2.178333333,0.0575,39.66666667,503.4,3.685,0.098833333,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,5.5,5.1,4.966666667,4.416666667,3.64,3,2.7,4.5,8.275,8.226666667,8.143333333,8.2,8.23,8.345,8.46,8.17,8.305,8.28,8.26,8.138,8.068333333,8.0325,8.053333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,12.23,12.92833333,13.22333333,13.24666667,13.25,13.15,13.1525,12.39666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,1.27,1.71,1.748333333,1.89,1.52,1.602,1.828333333,1.545,0.926666667,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,0.048,0.085833333,0.051333333,0.046333333,0.0462,0.049,0.0565,0.04,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,37.33333333,52.26666667,51.06,60.43333333,87.075,52.46666667,503.4,487.9666667,470.0833333,533.4,535.5,473.65,436.5,453.5,478.7166667,475.75,463.1166667,473.2,473.3,454.175,419.0666667,3.685,3.675,3.255,4.061666667,4.23,3.305,2.35,2.88,3.906666667,3.073333333,3.046666667,3.084,2.998333333,3.0475,2.216666667,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,0.094,0.139,0.038666667,0.124,0.041166667,0.0744,0.189833333,0.18025,0.15,15.70913707
兰山嘴,2023/2/19,6481549.5,8.5,8.253333333,11.59333333,2.041666667,0.053333333,42.43333333,496.4,3.491666667,0.0915,8.5,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,5.5,5.1,4.966666667,4.416666667,3.64,3,2.7,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,8.345,8.46,8.17,8.305,8.28,8.26,8.138,8.068333333,8.0325,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,12.23,12.92833333,13.22333333,13.24666667,13.25,13.15,13.1525,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,1.27,1.71,1.748333333,1.89,1.52,1.602,1.828333333,1.545,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,0.048,0.085833333,0.051333333,0.046333333,0.0462,0.049,0.0565,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,37.33333333,52.26666667,51.06,60.43333333,87.075,496.4,503.4,487.9666667,470.0833333,533.4,535.5,473.65,436.5,453.5,478.7166667,475.75,463.1166667,473.2,473.3,454.175,3.491666667,3.685,3.675,3.255,4.061666667,4.23,3.305,2.35,2.88,3.906666667,3.073333333,3.046666667,3.084,2.998333333,3.0475,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,0.094,0.139,0.038666667,0.124,0.041166667,0.0744,0.189833333,0.18025,15.68447031
兰山嘴,2023/2/20,6276984.833,9.183333333,8.221666667,11.37666667,1.901666667,0.047833333,36.01666667,468.1666667,3.01,0.074166667,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,5.5,5.1,4.966666667,4.416666667,3.64,3,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,8.345,8.46,8.17,8.305,8.28,8.26,8.138,8.068333333,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,12.23,12.92833333,13.22333333,13.24666667,13.25,13.15,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,1.27,1.71,1.748333333,1.89,1.52,1.602,1.828333333,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,0.048,0.085833333,0.051333333,0.046333333,0.0462,0.049,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,37.33333333,52.26666667,51.06,60.43333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,535.5,473.65,436.5,453.5,478.7166667,475.75,463.1166667,473.2,473.3,3.01,3.491666667,3.685,3.675,3.255,4.061666667,4.23,3.305,2.35,2.88,3.906666667,3.073333333,3.046666667,3.084,2.998333333,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,0.094,0.139,0.038666667,0.124,0.041166667,0.0744,0.189833333,15.65240046
兰山嘴,2023/2/21,8294269.5,8.2,8.245,11.52166667,2.115,0.095166667,95.3,504.5333333,4.086666667,0.040666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,5.5,5.1,4.966666667,4.416666667,3.64,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,8.345,8.46,8.17,8.305,8.28,8.26,8.138,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,12.23,12.92833333,13.22333333,13.24666667,13.25,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,1.27,1.71,1.748333333,1.89,1.52,1.602,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,0.048,0.085833333,0.051333333,0.046333333,0.0462,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,37.33333333,52.26666667,51.06,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,535.5,473.65,436.5,453.5,478.7166667,475.75,463.1166667,473.2,4.086666667,3.01,3.491666667,3.685,3.675,3.255,4.061666667,4.23,3.305,2.35,2.88,3.906666667,3.073333333,3.046666667,3.084,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,0.094,0.139,0.038666667,0.124,0.041166667,0.0744,15.93107553
兰山嘴,2023/2/22,8802387.833,7.766666667,8.231666667,11.495,1.868333333,0.097833333,105.4833333,482.55,4.301666667,0.0446,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,5.5,5.1,4.966666667,4.416666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,8.345,8.46,8.17,8.305,8.28,8.26,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,12.23,12.92833333,13.22333333,13.24666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,1.27,1.71,1.748333333,1.89,1.52,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,0.048,0.085833333,0.051333333,0.046333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,37.33333333,52.26666667,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,535.5,473.65,436.5,453.5,478.7166667,475.75,463.1166667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,3.255,4.061666667,4.23,3.305,2.35,2.88,3.906666667,3.073333333,3.046666667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,0.094,0.139,0.038666667,0.124,0.041166667,15.9905337
兰山嘴,2023/2/23,8079939.333,7.6,8.241666667,11.38333333,1.756666667,0.071166667,74.73333333,478.05,3.831666667,0.039166667,7.6,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,5.5,5.1,4.966666667,8.241666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,8.345,8.46,8.17,8.305,8.28,11.38333333,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,12.23,12.92833333,13.22333333,1.756666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,1.27,1.71,1.748333333,1.89,0.071166667,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,0.048,0.085833333,0.051333333,74.73333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,37.33333333,478.05,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,535.5,473.65,436.5,453.5,478.7166667,475.75,3.831666667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,3.255,4.061666667,4.23,3.305,2.35,2.88,3.906666667,3.073333333,0.039166667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,0.094,0.139,0.038666667,0.124,15.90489505
兰山嘴,2023/2/24,7360302.167,7.5,8.19,11.40333333,1.551666667,0.060833333,74.78333333,449.3333333,3.26,0.0885,7.5,7.6,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,5.5,5.1,8.19,8.241666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,8.345,8.46,8.17,8.305,11.40333333,11.38333333,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,12.23,12.92833333,1.551666667,1.756666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,1.27,1.71,1.748333333,0.060833333,0.071166667,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,0.048,0.085833333,74.78333333,74.73333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,41.1,65.9,111.6833333,449.3333333,478.05,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,535.5,473.65,436.5,453.5,478.7166667,3.26,3.831666667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,3.255,4.061666667,4.23,3.305,2.35,2.88,3.906666667,0.0885,0.039166667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,0.094,0.139,0.038666667,15.81161168
兰山嘴,2023/2/25,6942812.8,7.56,8.204,11.55,1.618,0.0578,63.84,450.86,3.236,0.08,7.56,7.5,7.6,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,5.5,8.204,8.19,8.241666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,8.345,8.46,8.17,11.55,11.40333333,11.38333333,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,12.23,1.618,1.551666667,1.756666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,1.27,1.71,0.0578,0.060833333,0.071166667,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,0.048,63.84,74.78333333,74.73333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,41.1,65.9,450.86,449.3333333,478.05,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,535.5,473.65,436.5,453.5,3.236,3.26,3.831666667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,3.255,4.061666667,4.23,3.305,2.35,2.88,0.08,0.0885,0.039166667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,0.094,0.139,15.7532177
兰山嘴,2023/2/26,7448602.167,7.666666667,8.206666667,11.625,1.675,0.077166667,77.01666667,455.8833333,3.486666667,0.044833333,7.666666667,7.56,7.5,7.6,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,7.1,8.206666667,8.204,8.19,8.241666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,8.345,8.46,11.625,11.55,11.40333333,11.38333333,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,12.75,1.675,1.618,1.551666667,1.756666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,1.27,0.077166667,0.0578,0.060833333,0.071166667,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,0.032,77.01666667,63.84,74.78333333,74.73333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,41.1,455.8833333,450.86,449.3333333,478.05,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,535.5,473.65,436.5,3.486666667,3.236,3.26,3.831666667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,3.255,4.061666667,4.23,3.305,2.35,0.044833333,0.08,0.0885,0.039166667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,0.094,15.82353708
兰山嘴,2023/2/27,7627255,7.58,8.232,11.682,1.698,0.0884,87.98,470.92,3.764,0.035,7.58,7.666666667,7.56,7.5,7.6,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,6.85,6.366666667,8.232,8.206666667,8.204,8.19,8.241666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,8.345,11.682,11.625,11.55,11.40333333,11.38333333,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,12.44,1.698,1.675,1.618,1.551666667,1.756666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,1.905,0.0884,0.077166667,0.0578,0.060833333,0.071166667,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,0.0475,87.98,77.01666667,63.84,74.78333333,74.73333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,43.53333333,470.92,455.8833333,450.86,449.3333333,478.05,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,535.5,473.65,3.764,3.486666667,3.236,3.26,3.831666667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,3.255,4.061666667,4.23,3.305,0.035,0.044833333,0.08,0.0885,0.039166667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,0.1065,15.84723871
兰山嘴,2023/2/28,8177653.8,8.2,8.234,11.692,1.312,0.0792,90.2,435.08,3.338,0.0396,8.2,7.58,7.666666667,7.56,7.5,7.6,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,6.85,8.234,8.232,8.206666667,8.204,8.19,8.241666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,8.23,11.692,11.682,11.625,11.55,11.40333333,11.38333333,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,11.705,1.312,1.698,1.675,1.618,1.551666667,1.756666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,2.6,0.0792,0.0884,0.077166667,0.0578,0.060833333,0.071166667,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,0.09,90.2,87.98,77.01666667,63.84,74.78333333,74.73333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,49.35,435.08,470.92,455.8833333,450.86,449.3333333,478.05,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,535.5,3.338,3.764,3.486666667,3.236,3.26,3.831666667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,3.255,4.061666667,4.23,0.0396,0.035,0.044833333,0.08,0.0885,0.039166667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,0.126,15.91691597
兰山嘴,2023/3/1,6978014.2,8.64,8.27,11.582,1.53,0.0594,54.94,450.88,3.11,0.0752,8.64,8.2,7.58,7.666666667,7.56,7.5,7.6,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,6.7,8.27,8.234,8.232,8.206666667,8.204,8.19,8.241666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,8.2,11.582,11.692,11.682,11.625,11.55,11.40333333,11.38333333,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,11.57833333,1.53,1.312,1.698,1.675,1.618,1.551666667,1.756666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,2.65,0.0594,0.0792,0.0884,0.077166667,0.0578,0.060833333,0.071166667,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,0.0835,54.94,90.2,87.98,77.01666667,63.84,74.78333333,74.73333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,44.41666667,450.88,435.08,470.92,455.8833333,450.86,449.3333333,478.05,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,533.4,3.11,3.338,3.764,3.486666667,3.236,3.26,3.831666667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,3.255,4.061666667,0.0752,0.0396,0.035,0.044833333,0.08,0.0885,0.039166667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,0.195,15.75827508
兰山嘴,2023/3/2,6811201.167,9.45,8.288333333,11.58833333,1.681666667,0.054,45.41666667,449.0833333,2.963333333,0.076666667,9.45,8.64,8.2,7.58,7.666666667,7.56,7.5,7.6,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,6.783333333,8.288333333,8.27,8.234,8.232,8.206666667,8.204,8.19,8.241666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,8.143333333,11.58833333,11.582,11.692,11.682,11.625,11.55,11.40333333,11.38333333,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,11.63833333,1.681666667,1.53,1.312,1.698,1.675,1.618,1.551666667,1.756666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,2.07,0.054,0.0594,0.0792,0.0884,0.077166667,0.0578,0.060833333,0.071166667,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,0.063166667,45.41666667,54.94,90.2,87.98,77.01666667,63.84,74.78333333,74.73333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,60.1,449.0833333,450.88,435.08,470.92,455.8833333,450.86,449.3333333,478.05,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,470.0833333,2.963333333,3.11,3.338,3.764,3.486666667,3.236,3.26,3.831666667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,3.255,0.076666667,0.0752,0.0396,0.035,0.044833333,0.08,0.0885,0.039166667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,0.1155,15.73407919
兰山嘴,2023/3/3,7548640,9.366666667,8.385,11.75166667,1.36,0.062,61.35,435.55,3.11,0.034,9.366666667,9.45,8.64,8.2,7.58,7.666666667,7.56,7.5,7.6,7.766666667,8.2,9.183333333,8.5,7.95,7.166666667,8.385,8.288333333,8.27,8.234,8.232,8.206666667,8.204,8.19,8.241666667,8.231666667,8.245,8.221666667,8.253333333,8.275,8.226666667,11.75166667,11.58833333,11.582,11.692,11.682,11.625,11.55,11.40333333,11.38333333,11.495,11.52166667,11.37666667,11.59333333,11.73666667,11.76166667,1.36,1.681666667,1.53,1.312,1.698,1.675,1.618,1.551666667,1.756666667,1.868333333,2.115,1.901666667,2.041666667,2.178333333,1.953333333,0.062,0.054,0.0594,0.0792,0.0884,0.077166667,0.0578,0.060833333,0.071166667,0.097833333,0.095166667,0.047833333,0.053333333,0.0575,0.073666667,61.35,45.41666667,54.94,90.2,87.98,77.01666667,63.84,74.78333333,74.73333333,105.4833333,95.3,36.01666667,42.43333333,39.66666667,71.25,435.55,449.0833333,450.88,435.08,470.92,455.8833333,450.86,449.3333333,478.05,482.55,504.5333333,468.1666667,496.4,503.4,487.9666667,3.11,2.963333333,3.11,3.338,3.764,3.486666667,3.236,3.26,3.831666667,4.301666667,4.086666667,3.01,3.491666667,3.685,3.675,0.034,0.076666667,0.0752,0.0396,0.035,0.044833333,0.08,0.0885,0.039166667,0.0446,0.040666667,0.074166667,0.0915,0.098833333,0.064333333,15.83687811
